feature,permutation_scope,auc_drop_mean,auc_drop_sd,top3_hit_drop_mean,top3_hit_drop_sd,top3_mrr_drop_mean,top3_mrr_drop_sd
similar_distance_finish_percentile_weighted_pct_in_race,within-race,-6.615200491988382e-05,0.00042638149614631726,-7.216449660063518e-17,0.0023368863038546674,-0.0017330708743751922,0.0016333203656377704
similar_distance_margin_quality_weighted,within-race,-0.0001451265215638986,0.00013734595977524158,-0.00014492753623189248,0.0004347826086956774,0.00036324504802769943,0.000835915613965227
horse_jockey_starts,within-race,-7.760487052479447e-05,6.969035500534819e-05,-0.00014492753623189248,0.0004347826086956774,0.0002162410858063346,0.0003411075819517062
recent_2_distance_m,within-race,5.683620639936882e-05,3.6967155613519216e-05,-0.00014492753623189248,0.0004347826086956774,6.659765355422898e-05,0.0002802598763056204
distance_step_down_m,within-race,8.932441672023783e-05,7.424026143025489e-05,-0.00014492753623189248,0.0004347826086956774,-3.306355480263701e-05,0.00017515768136533143
recent_same_track_runs,within-race,-2.577332975708391e-05,4.1668199633471715e-05,-0.00014492753623189248,0.0004347826086956774,-0.0002669082125603628,0.0003864778331069773
class_step_down,within-race,1.6373586603712908e-05,7.857576608105523e-05,-0.00014492753623189248,0.0004347826086956774,-0.0002837500663587011,0.00032157413346711934
track_starts,within-race,-7.343517383844312e-05,8.086677423170352e-05,-0.00014492753623190357,0.0007804586677006755,0.00010162180814357602,9.072630827960751e-05
prize_money,within-race,0.00020642183702240802,8.042579448675524e-05,-0.00014492753623190357,0.0007804586677006754,-0.00033539849844194667,0.0005072613028821507
jockey_trainer_history_starts,within-race,-0.0005314113947029631,0.00011582035062556454,-0.00014492753623190913,0.0018840579710144943,-0.0007900107139236889,0.0011680951716789708
similar_distance_finish_percentile_weighted_minus_race_mean,within-race,-0.00014361432341013501,0.0001478755419302045,-0.00014492753623193688,0.001367243642327048,-0.0007226666248404845,0.000645375033726919
recent_margin_quality_avg_3,within-race,0.00036063043812785135,0.00036162216346501076,-0.00014492753623193688,0.001992424215198195,-0.0008999116825203268,0.001233637391636254
recent_margin_avg_6,within-race,0.00011765759440740542,0.0001628206672006945,-0.00014492753623194244,0.0012038585308576956,-0.0002580040732214073,0.0002719404703362184
form_consistency_finish_percentile_6,within-race,0.00010456172629050853,0.00021870426846546978,-0.00014492753623195908,0.0010144927536231902,-0.0001013696448478596,0.0013215394552081139
age,within-race,9.075450191988743e-05,0.00011066234444626976,-0.00014492753623198684,0.0007804586677006497,4.825166781692869e-05,0.0006178537545729607
margin_quality_average_6,within-race,5.168448499780487e-05,3.5722275485718196e-05,-0.00028985507246378497,0.0005797101449275699,4.21510856293994e-05,0.00022368811058207907
second_best_run_recency_index,within-race,-7.964617442551836e-05,8.737878100198834e-05,-0.00028985507246378497,0.0005797101449275699,-0.00015407177363696567,0.0004133784024774415
recent_3_place,within-race,-3.842430419700449e-05,0.0002540802297633766,-0.0002898550724638016,0.0015609173354013313,0.0004525534851622215,0.00041950198005775513
jockey_trainer_history_top3,within-race,0.00013717246144380192,0.00022421950355291497,-0.00028985507246381825,0.0014199940537873745,0.0007815047271569397,0.0003553631727968352
recent_same_distance_runs,within-race,0.00011373970485073492,0.00013538515052757027,-0.00028985507246381825,0.0010845383729779635,0.0004818265470439953,0.0009541411813037715
class_change_last_run,within-race,7.54046711371914e-05,0.00014431402244256857,-0.00028985507246381825,0.0010845383729779635,-0.000360482914830712,0.000454594489843159
recent_finish_percentile_weighted_3_gap_to_best,within-race,-0.0001627255581470477,0.0003061868230103621,-0.00028985507246381825,0.0016901309840131372,-0.00048212013429400067,0.0007884021491621853
recent_avg_place_3,within-race,2.1775512595412216e-05,0.0003166837439154962,-0.0002898550724638238,0.0024077170617153856,0.00026457640588081754,0.0010652192815201636
recent3_vs_career_place_rate,within-race,-0.0002571548252656708,0.0003103953489947594,-0.0002898550724638238,0.0012634489691422505,-0.000143828393828338,0.00103810763807222
jockey_trainer_history_top3_excess,within-race,0.0002348377721468009,0.00034624991898865023,-0.00028985507246382937,0.0026565656202642593,-0.0013644970166708848,0.0017082850089807048
hidden_sectional_run_best_3_rank_in_race,within-race,-7.244570720384979e-05,0.00019729684835541667,-0.0002898550724638405,0.0016901309840131429,-0.0004664079881470551,0.0007269636059426465
recent_market_edge_weighted,within-race,0.0013219922564917442,0.0006910128522067718,-0.000289855072463846,0.003026175799684233,0.00025600486470055974,0.0012852620117652224
jockey_trainer_history_smoothed_top3_rate_pct_in_race,within-race,5.687753197055612e-05,0.00014962542828225004,-0.0004347826086956774,0.0006641414050661023,-8.909769779280597e-06,0.0003657399835527936
jockey_trainer_history_runs,within-race,-7.23484434101862e-05,0.0001486589094549528,-0.0004347826086956774,0.001131920242885024,-0.000407717081630099,0.0007122362642083281
recent_1_place,within-race,-3.64526032339052e-05,8.539596655031126e-05,-0.0004347826086956941,0.0009279890199178243,1.1559696342350324e-05,0.000649665102859265
recent_best_margin,within-race,-0.00021876933852340574,0.00037053752874387333,-0.0004347826086956941,0.0033709285071341953,-0.0006942244550939836,0.0015736037021135219
recent_margin_quality_weighted_3_zscore_in_race,within-race,-0.0003741525543942137,0.00015273160882807893,-0.0004347826086956996,0.001838924281224569,0.00021064523238440992,0.0006103975856495067
recent_finish_percentile_weighted_6_zscore_in_race,within-race,0.0008585110155303388,0.0002594275369085903,-0.0004347826086956996,0.0020547024461968068,-8.9403752447198e-05,0.0008327539729952543
hidden_sectional_run_last1,within-race,6.812051790932028e-05,0.00010278094739416206,-0.0004347826086956996,0.0006641414050660878,-0.00036494865842687794,0.0006223659649152417
recent_barrier_percentile_weighted_6,within-race,3.4199925426836585e-05,0.000297314563820885,-0.0004347826086956996,0.0029021716513769327,-0.0037194355563920146,0.0012276768218655032
recent_margin_slope_3,within-race,0.00021020642264371058,0.00023358396358833883,-0.00043478260869570515,0.001304347826086949,-0.0011096793705488884,0.0011359053894247967
recent_6_barrier,within-race,0.00026977130177933126,0.00014280687093619956,-0.00043478260869571074,0.001456503713205951,-0.001464755453885841,0.0010693771436788224
condition_finish_percentile,within-race,0.00018628556443036625,0.000288839486938282,-0.0004347826086957274,0.002828872651585956,-0.000234307158220165,0.0010219350445352076
recent_4_barrier,within-race,0.0008753050957278075,0.00035980125994479755,-0.000434782608695744,0.0025143987786807997,-0.001580594124072332,0.0011735201177592138
recent_win_rate_5,within-race,0.0001285840960652096,9.318483978568196e-05,-0.0005797101449275699,0.0007099970268937161,0.0004261266109092665,0.00039401967830272384
similar_distance_finish_percentile_weighted_rank_in_race,within-race,1.9292751213673133e-05,0.00013768226735138365,-0.0005797101449275699,0.0007099970268937161,0.00025492542883850944,0.0011016493797923266
margin_quality_ceiling_6,within-race,-5.9424486567416504e-05,5.0521082513028134e-05,-0.0005797101449275699,0.0007099970268937161,0.00016131815044858054,0.0002817901916059111
historical_market_overperformance_weighted_3_rank_in_race,within-race,0.00044755567176202327,7.003185721134637e-05,-0.0005797101449275699,0.000709997026893716,0.00014522594957382394,0.0004922303398324898
recent_same_condition_runs,within-race,4.731201852393729e-05,0.00010788490683813154,-0.0005797101449275699,0.000709997026893716,-0.0006200663265880091,0.0006615679979403684
sectional_last600_best_6,within-race,9.14816987327649e-05,0.00014713096061259832,-0.0005797101449275699,0.002984240620575951,-0.0012106375910723056,0.0009513685760003742
sectional_last600_seconds_weighted_6,within-race,-0.00013785034929032492,0.0002351896136640721,-0.0005797101449275755,0.0013282828101321479,-0.0011280989541858743,0.0008877245812655154
weight_change_vs_recent_weighted_avg,within-race,-0.00010398640442795814,0.00022288119919961202,-0.0005797101449275755,0.0013282828101321357,-0.0019586351651568632,0.0008852604377700369
recent_weighted_top3_rate_rank,within-race,0.0001229109187032229,6.39632441614047e-05,-0.0005797101449275865,0.000961340518943615,-0.0004159399376790107,0.0005177152166703303
jockey_trainer_synergy,within-race,5.044158500754348e-05,0.0002079911470068863,-0.000579710144927592,0.0013282828101321346,0.0003874692135562352,0.0010436876229481947
jockey_trainer_history_smoothed_top3_rate_minus_race_median,within-race,-0.00019334481782836698,0.00016271025440396208,-0.000579710144927592,0.0013282828101321466,-0.00046654553176289637,0.001150170769894161
recent_margin_quality_weighted_3_pct_in_race,within-race,0.0003320384270727783,0.00041716242754684466,-0.000579710144927592,0.0020699792546500988,-0.0005690400581704391,0.0011374423579311801
recent_weighted_win_rate,within-race,0.00022345774983345557,0.0001381746249075488,-0.000579710144927592,0.0019658927487319873,-0.0007464395507873256,0.0013414760464028742
recent_barrier_percentile_avg_3,within-race,-0.0002976553388815417,0.0003515505876830642,-0.000579710144927592,0.0011594202898551008,-0.001667005699614349,0.0013178117176914346
similar_distance_margin_quality_avg,within-race,-0.0003059946203832875,0.00021560843498939682,-0.0005797101449275977,0.0011594202898550772,0.0007180641419772427,0.0008037311195423948
recent_margin_avg_3,within-race,-6.519532907066639e-05,0.0003146580241893457,-0.0005797101449275977,0.0016138447428493056,-0.0010732890298107145,0.0005593601063841851
recent_max_weight_kg,within-race,-9.422495343562876e-05,0.00011592041093909201,-0.0007246376811594513,0.0009722034684782012,-0.0004696656001003274,0.0007522073619137973
recent_2_place,within-race,0.00013548894753856455,0.00011641111784725024,-0.0007246376811594568,0.0009722034684782135,0.000767519919693882,0.0008978667428206468
career_wins,within-race,4.1383708986253434e-05,4.63913376860138e-05,-0.0007246376811594568,0.0009722034684782135,-0.0004210861602165383,0.00017775066436716492
recent_avg_speed_mps,within-race,-5.443760545469356e-05,0.00014800907207847773,-0.0007246376811594624,0.0013361658633758223,0.00025280637237163895,0.0006023595949461975
recent_last600_weighted_6,within-race,3.425730386912296e-05,8.010025790399866e-05,-0.0007246376811594624,0.0007246376811594624,-0.00015981763807847437,0.00011705629359234431
recent_market_edge_rank,within-race,9.107251108623205e-05,8.704354027341696e-05,-0.0007246376811594624,0.0016203391141302972,-0.0008188470144991466,0.0006573652798142171
recent_margin_slope_6,within-race,0.00042716812246968995,0.00017841188081399543,-0.0007246376811594624,0.0022684747597823992,-0.002040132170566894,0.0009798564315558617
recent_3_weight_kg,within-race,-0.00014764792759677236,0.0002751568045688549,-0.0007246376811594679,0.0011684431519273215,-0.0007592640853509858,0.0008598135833241339
recent_6_margin,within-race,-0.00016251648631552263,0.00019092929401966287,-0.0007246376811594679,0.0018616279099514875,-0.0012476525085220124,0.0010927492154434626
jockey_trainer_recent_top3_excess,within-race,-0.00024391954851952225,0.0004847948887271829,-0.0007246376811594679,0.00276883669196273,-0.001861823361823295,0.0008104167505005787
hidden_sectional_run_best_3_zscore_in_race,within-race,-0.00019778838944413125,0.0001790543618600623,-0.0007246376811594734,0.0024466584081353953,-0.0013017433452215343,0.00041786551083328996
recent_5_distance_m,within-race,-4.985212320506305e-05,0.00019417196667184447,-0.0007246376811594734,0.0014850653283999793,-0.0018477681738550745,0.0006028271157957691
current_weight_minus_recent_weighted_avg,within-race,0.0005775361648598043,0.0002475103426099449,-0.0007246376811594957,0.00217391304347828,0.00018448902144559408,0.0007960868327197847
career_thirds,within-race,0.00019345848883163265,0.00011902750336848428,-0.0007246376811595012,0.0009722034684781722,8.971704623883525e-05,0.0006596675314629708
recent_finish_percentile_std_6,within-race,3.1937117127123216e-05,0.000292052691556472,-0.0007246376811595123,0.0018616279099514703,-0.0025660225442833582,0.0011883755637018564
recent_margin_std_6,within-race,-0.00022482750671873886,0.00029390935980356777,-0.0007246376811595179,0.002446658408135369,-0.0007118002770176213,0.0012465142592036893
recent_margin_quality_weighted_3,within-race,0.0002484439242666392,0.00025241487293777243,-0.0008695652173913382,0.0009613405189436148,0.0005590114394462608,0.0007737797115386772
historical_market_overperformance_weighted_3_minus_race_median,within-race,-0.0005830989842923074,0.00020883593443351805,-0.0008695652173913437,0.0014779766706066204,-0.00010450580015794464,0.0005906649895992986
recent_avg_weight_kg,within-race,0.0003148927106003341,0.00020665877101314054,-0.0008695652173913548,0.0018559780398356162,0.00022628136758576778,0.0005535260166065963
same_track_distance_runs,within-race,5.060740719133872e-05,7.639884928806064e-05,-0.0008695652173913548,0.0007099970268937161,-0.0001867954911432712,0.0002302845242872206
distance_wins,within-race,-7.657032528889385e-05,4.35388551786787e-05,-0.0008695652173913548,0.0007099970268937161,-0.00036120843729536833,0.0003733870020939221
place_percentage,within-race,0.00010201609004789614,0.00033517714881566745,-0.0008695652173913548,0.0007099970268937161,-0.0005257174387608754,0.0007934329400029375
distance_starts,within-race,4.394613290514826e-06,0.00010323365286405476,-0.0008695652173913548,0.0007099970268937161,-0.0007529306442349392,0.0006780521039534185
historical_step_down_finish_percentile,within-race,-0.00010115881327608101,0.00019511767488903257,-0.0008695652173913548,0.0016138447428493054,-0.0029979887262495454,0.0010840027322263795
recent_form_vs_career_form,within-race,-9.280093020030966e-05,0.00012326242451418296,-0.0008695652173913604,0.001159420289855087,-0.0002334296138643499,0.0006571256458739474
recent_best_similar_distance_speed_mps,within-race,-0.00018144781274421763,9.664648812774442e-05,-0.0008695652173913604,0.0011594202898551078,-0.0010035234491755697,0.0007398122342250324
recent_finish_percentile_weighted_6_pct_in_race,within-race,5.044640955903512e-05,0.0001282197093191133,-0.000869565217391366,0.0016138447428493098,6.320450885671791e-05,0.0011311817346112214
horse_jockey_win_rate_rank,within-race,0.00017779000501468855,9.252456758388493e-05,-0.000869565217391366,0.0011594202898550967,-0.00043883773231594424,0.0007401769825515586
recent_5_starting_price,within-race,0.00013063820349394905,0.00040770407316865565,-0.0008695652173913715,0.002263840485770056,-0.002142493979450477,0.0011353026282858007
historical_market_overperformance_best_3,within-race,0.0003176700127166643,0.0003702977045982625,-0.0008695652173913826,0.0018559780398355948,-0.00032596751075010256,0.0010500985532464937
jockey_trainer_history_smoothed_top3_rate_gap_to_best,within-race,0.0001750818438930435,0.00046727346059841584,-0.0008695652173913937,0.002263840485770048,-0.0011307681851159546,0.001532556141517487
recent_1_total_runners,within-race,0.001107937937543646,0.0005152056563151801,-0.001014492753623225,0.0031785090144146743,0.0003434926587101039,0.001399635317636929
recent_last600_std_6,within-race,5.883665140119509e-05,9.109008552908515e-05,-0.0010144927536232418,0.0009279890199178467,-0.0008304473304472981,0.00036093649795320413
last3_place_percentage_rank,within-race,8.79504959257149e-05,8.543036972532662e-05,-0.0010144927536232472,0.0006641414050661023,-0.00010821786908738474,0.0004923711003985233
recent_top3_rate_5,within-race,6.806868571951341e-06,6.249991222309463e-05,-0.0010144927536232472,0.0006641414050661023,-0.0003433402346445513,0.0003755692517937481
current_weight_minus_last,within-race,3.803182713374431e-05,5.901845459714007e-05,-0.0010144927536232472,0.0006641414050661023,-0.0004439268461007062,0.00037625681364295596
win_percentage_rank,within-race,-0.00015864430294317832,0.00020287288636429163,-0.0010144927536232529,0.0025965902706041907,-0.0003487828596523801,0.0008798168537569534
active_field_size,race-block,0.00031571092416242673,0.00025641945770054725,-0.0010144927536232529,0.0017209191430489954,-0.000506324191106744,0.0011630468496658098
hidden_sectional_run_best_3_minus_race_median,within-race,-0.0002453693111801214,0.0001671421852986744,-0.0010144927536232696,0.0014565037132059234,-0.0006085090432915996,0.0013197299605467797
recent_1_barrier,within-race,0.0003600633765497907,0.00018227063423648844,-0.0011594202898551175,0.0010845383729779813,-0.0015032318727970617,0.0008584247225526153
same_track_finish_percentile,within-race,0.00038928537867952693,0.0004461336947367894,-0.0011594202898551342,0.003026175799684201,0.0003895589112980713,0.0011903935682114303
recent_avg_similar_distance_speed_mps,within-race,2.6872136641908904e-05,0.00010769643000116572,-0.0011594202898551399,0.0005797101449275698,2.733578820590665e-06,0.000675946188344411
recent_4_total_runners,within-race,0.00024739775601767544,0.00033581109276294645,-0.0011594202898551399,0.0019226810378871954,-0.00021540255235903417,0.0008369010047481621
recent_6_starting_price,within-race,-0.0005400477382845881,0.00043631098436361284,-0.0011594202898551399,0.0024934276136355242,-0.002237846694368395,0.001909830152368383
recent_class_avg_3,within-race,-0.00016410063364022954,0.00029063580428070646,-0.001159420289855151,0.0019226810378871887,0.0002531462096679982,0.0008237750415522088
sectional_last600_seconds_weighted_3,within-race,-0.00038980200145644073,0.00020745630434004935,-0.001304347826086999,0.0019924242151981996,-0.0006641357837009698,0.0010225825226850877
historical_market_overperformance_weighted_6,within-race,-9.790460080405517e-06,0.00019328719803475067,-0.00130434782608701,0.0022869179475448528,0.000253300242430704,0.0008558853977103471
best_margin_quality_at_equal_or_higher_weight,within-race,-0.00010881262334255792,0.0001863665711490443,-0.00130434782608701,0.0010144927536232125,-0.0007687071382723121,0.0010396962056279653
current_form_strength_rank_in_race,within-race,0.0010639042284584898,0.0007067380074039867,-0.00130434782608701,0.0035765109215226184,-0.0009222042048128654,0.0011434100897455785
form_barrier_percentile_weighted_6,within-race,0.00045649705337077464,0.00037172980137485363,-0.00130434782608701,0.0013672436423270624,-0.0012228122119426032,0.0008917191986812502
recent_best_speed_rank,within-race,0.0006657554779430419,0.0005178603345874225,-0.0013043478260870156,0.0036920983196686817,-0.0013440898875681118,0.0018535708802472277
current_weight_minus_recent_avg,within-race,4.483839032783932e-05,7.510623539377515e-05,-0.0013043478260870267,0.0012038585308576945,-0.0005499299412342285,0.0006273643399172158
recent_margin_quality_slope_3,within-race,-0.0002110693338187586,0.0003753737951915674,-0.0013043478260870323,0.0016460603900870484,-0.0014905887188495504,0.00044516968243167885
recent_finish_percentile_slope_6,within-race,-0.00016690325366665039,0.00017204505784502216,-0.0013043478260870323,0.0004347826086956774,-0.0020327707719011547,0.0004944805032589475
similar_distance_finish_percentile_avg,within-race,8.408316579854303e-05,0.00018101747321123466,-0.001449275362318886,0.002245207736931848,0.00025870747609884617,0.0010754172630558843
recent_weighted_top3_rate,within-race,-0.00023741141366855344,0.0001622400356334669,-0.0014492753623189026,0.0015876016159570448,-7.944511205377758e-05,0.0006634195519175696
sectional_ceiling_6,within-race,-0.00011468687742670625,0.00015969206441988042,-0.001449275362318908,0.0011226038684659329,-0.0002900320291624181,0.0004707904818749423
recent6_vs_career_place_rate,within-race,0.00023487447052970012,0.00026635374501851654,-0.001449275362318908,0.0018332044406773312,-0.0016487188335013892,0.00105325639298949
recent_finish_percentile_best_3,within-race,5.269007396241365e-05,0.00011927621308016689,-0.0014492753623189137,0.0009166022203386611,-0.00024912607521300755,0.0007938674664225371
career_win_rate_rank,within-race,0.00019808758416230975,0.00015678633962294962,-0.001594202898550784,0.00270746981047384,-0.0002424966338009371,0.0009603653108551363
first_up_starts,within-race,0.0002179443348737875,0.000264265782673995,-0.001594202898550795,0.0015130878998421244,-0.0011083224344093368,0.001144767039329851
recent_1_margin,within-race,-0.0003849915094574885,0.0002981034379754409,-0.0015942028985508005,0.0020951930862030147,-0.0015489373750243063,0.0009023052327537419
recent_6_place,within-race,-5.128856400617998e-05,8.804703622357283e-05,-0.0015942028985508117,0.00043478260869566076,-8.988435075384937e-05,3.234884014208844e-05
recent_6_weight_kg,within-race,-9.784529319929458e-05,0.00024132064293762377,-0.0015942028985508172,0.001014492753623168,0.0003085746781399501,0.0009611843132669424
historical_market_overperformance_slope_3,within-race,-9.74562634045939e-05,0.00020414374709043823,-0.0017391304347826487,0.002226419057353234,-2.7178940221916916e-06,0.0009416806525385594
sectional_last600_trend,within-race,-0.0007725326964869716,0.0006062455804743574,-0.0017391304347826708,0.0016901309840131498,0.0015595728747902938,0.001953224928804921
recent_avg_starting_price,within-race,-2.6889695593146355e-05,0.0003673502857995634,-0.0017391304347826764,0.0015609173354013044,-0.00015754253797728435,0.0010580118288361178
weight_change_vs_recent_avg,within-race,0.0007200512303827345,0.00045660254190297114,-0.0017391304347826818,0.00288402155683078,0.00010649012822930293,0.0009003738127271263
historical_run_quality_last1,within-race,-7.350192176920345e-05,0.00040355399024764025,-0.0017391304347826818,0.0014199940537873185,4.8790581399310584e-05,0.0009576387398392891
track_wins,within-race,-6.457498093426217e-05,0.00017041760096852363,-0.0017391304347826875,0.0010845383729779932,-0.0003675261936130714,0.0006670685941352392
recent_3_barrier,within-race,-4.179731012646792e-05,0.0004687929064580424,-0.0017391304347826985,0.002656565620264241,-0.00012727248596807738,0.000987820934521305
recent_4_weight_kg,within-race,9.440377900471476e-06,0.0002958187877164315,-0.001884057971014541,0.0023413760031019645,-0.0005888901758466514,0.0009833277411085734
distance_minus_recent_avg,within-race,0.00017207415721617325,0.00021927801356879824,-0.0018840579710145578,0.0014565037132059356,-0.0005463204267551536,0.0013233829427560498
recent_4_margin,within-race,0.0005781230499071422,0.00041509239620674253,-0.0018840579710145578,0.002341376003101969,-0.0007891122565035158,0.0018542657851670502
historical_market_overperformance_avg_6,within-race,-9.947676142503248e-05,0.0002472584439561839,-0.0018840579710145632,0.0015942028985507521,-0.0013356526726091612,0.0011151027759723452
first_up_win_rate_rank,within-race,1.4642500698047733e-05,9.485149719311199e-05,-0.0018840579710145688,0.0006641414050660515,-0.0004950757776844339,0.0007341693922084645
recent_margin_weighted_3,within-race,-6.678858617891193e-05,0.00010210325384401933,-0.0018840579710145688,0.0022498803907623414,-0.000946057565622721,0.0011902595315276443
historical_implied_probability_weighted_3,within-race,0.0006917210487565439,0.0006118895343036728,-0.002028985507246417,0.00216907674595591,-0.0033435952131603943,0.001808485146882602
recent_2_total_runners,within-race,-0.0001261684151179332,0.00020183108453053074,-0.0020289855072464337,0.0014779766706065998,-0.0015796586666151414,0.001129945483612963
similar_distance_finish_percentile_weighted_minus_race_median,within-race,-0.0002295049564252305,0.00028213421313676574,-0.002028985507246439,0.0013282828101321199,-0.0005258047105872576,0.001304700788071028
recent_finish_percentile_avg_3,within-race,3.96501703208818e-05,0.00015737930344133383,-0.0020289855072464446,0.0011594202898550815,-0.00038148083800251256,0.0005228665667438374
same_track_margin_quality,within-race,-1.99205776689082e-05,0.00024988690312769714,-0.0020289855072464446,0.0016138447428492787,-0.0016438424699293797,0.0007608313531929692
recent_finish_percentile_weighted_3_pct_in_race,within-race,-4.641696352678526e-05,0.00010063192831031643,-0.00202898550724645,0.0009613405189435764,2.832031092904752e-05,0.0008436358763455321
heavy_starts,within-race,0.00011218092386091615,6.58340341951811e-05,-0.002028985507246456,0.0011594202898550898,-0.0007773176903611123,0.0004434064281462401
recent_last600_avg_6,within-race,0.0001184432221738474,0.00011329324781958237,-0.0021739130434782926,0.0014850653283999386,6.012506012512131e-05,0.0005862424057664292
jockey_trainer_history_smoothed_top3_rate_minus_race_mean,within-race,3.275543415974802e-05,0.00017184361737225982,-0.0021739130434783316,0.001485065328399963,-0.001218103152885719,0.0008754126478884847
historical_market_overperformance_weighted_3_zscore_in_race,within-race,-0.0005456363409436449,0.00023180029205992095,-0.0021739130434783537,0.001971227609961651,-0.0010186013664273963,0.0006368664312990883
form_class_level_weighted_6,within-race,-0.0002924577522104954,0.00014428181653200784,-0.0023188405797102017,0.001739130434782619,0.0006401967597620239,0.000553701734098067
current_minus_recent_barrier_percentile,within-race,-0.0013770722717707184,0.000347992725768959,-0.002318840579710235,0.002169076745955896,-0.003988341368776099,0.0014231067123308737
recent_5_place,within-race,0.0006264238840805291,0.0003902148883045224,-0.002463768115942072,0.003308032524786478,-0.002999737380172107,0.001409984776250244
similar_distance_finish_percentile_weighted_zscore_in_race,within-race,-0.00011362544292199405,0.0002790467054326461,-0.002463768115942078,0.001949800586532448,-0.0008067238719412229,0.0012420132474856326
trainer_recent_top3_excess,within-race,0.0007578025305967739,0.0001680463729707448,-0.002463768115942083,0.002828872651585959,0.0013083723844593941,0.001225543742098264
recent_weighted_avg_margin,within-race,1.865314571589671e-05,0.0003425668982301739,-0.0024637681159421,0.0013043478260869588,-0.002018530583747924,0.001146918466650239
recent_barrier_percentile_std_6,within-race,0.00018687631702454243,0.0002723221995450117,-0.0024637681159421056,0.002902171651376923,-0.0004211722255200279,0.0007854777803129186
trainer_history_top3_excess,within-race,0.0008303686483633888,0.0008324036098410459,-0.0026086956521739536,0.002493427613635534,0.00028482990439517296,0.001814990636051435
recent_margin_quality_weighted_3_gap_to_best,within-race,-0.00011902120080666822,0.00029401310231823064,-0.0026086956521739757,0.0018101443473618655,-0.0005630657587178845,0.0015358210317752143
recent_margin_quality_weighted_3_minus_race_mean,within-race,0.0013462121804339144,0.0007628909267334305,-0.002753623188405835,0.0022869179475448497,-0.000916404851187419,0.0022479505507294957
recent_best_speed_mps,within-race,0.00034685644424102823,0.00028267760383037183,-0.002753623188405846,0.0021931515870176267,-0.0011821857691422522,0.0006005610683365312
historical_run_quality_slope_3,within-race,0.0002790087381666972,0.0003555551107988071,-0.0027536231884058735,0.0015130878998421194,-0.0029750519207040636,0.0010337816362075644
same_track_top3_rate,within-race,5.066203078341047e-05,0.0001950986696909696,-0.002898550724637733,0.0009166022203386437,-0.0002790132572740911,0.0008216270809890437
sectional_closing_speed_ratio_weighted_3,within-race,-9.397914600138835e-05,0.0002596067502289103,-0.002898550724637766,0.002049584873004471,-0.0014463519572214534,0.0011802983162438262
recent_2_barrier,within-race,-0.00014975141696943473,0.00036391081349978333,-0.00304347826086962,0.003070959434843065,-0.0009917735243821836,0.001520662276672185
recent_3_starting_price,within-race,-0.00041084103352067024,0.00022724762047111394,-0.0033333333333334047,0.0018389242812245725,-0.0019440225635877328,0.0010168754092781116
current_barrier_percentile,within-race,-0.0005757642871261015,0.0002663178650440066,-0.0033333333333334103,0.002514398778680783,-0.0028275782188825426,0.0013239400750838825
track_win_rate_rank,within-race,-0.0003074712535077073,0.00030477689789979335,-0.003333333333333416,0.0009279890199177887,-0.002245957745957694,0.0014584563695148167
condition_margin_quality,within-race,0.0004540881645684003,0.0003128142575261677,-0.003478260869565275,0.0024423622530945883,-0.0014383145035318512,0.001390581485513077
historical_market_overperformance_last1,within-race,-0.0006063664502090283,0.0005525231740433348,-0.003768115942029049,0.002069979254650108,-0.0016674376348288888,0.0012795510089888744
recent_last600_best_3,within-race,0.0003785256471152576,0.00029316002609219665,-0.003913043478260941,0.00242942820496234,-0.0011918134200742448,0.001047316345496541
recent_3_total_runners,within-race,-2.007075076994047e-05,0.00019921153366273824,-0.00434782608695658,0.00251021856169402,-0.0024042865347212563,0.001077899621441827
jockey_trainer_history_smoothed_top3_rate_zscore_in_race,within-race,1.0077020965404416e-05,0.00037362105993196627,-0.0050724637681159755,0.002075046530909599,-0.0017158497701975472,0.0008053545566754099
draw_number,within-race,-0.00045854527518408573,0.0012415823200933398,-0.007246376811594291,0.006216698721602057,-0.0011639885879015932,0.0014111062951383414
