member,Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
1,10,7,10-7,distance_minus_recent_avg,325.0,10-15,10-16,10-16,24.8493099,9033.12793,
1,10,8,10-8,form_class_level_weighted_3,72.6666641,10-17,10-18,10-17,55.6883736,5332.79639,
1,10,9,10-9,hidden_sectional_run_best_3_gap_to_best,0.166585132,10-19,10-20,10-19,27.2981339,3910.46021,
1,10,10,10-10,jockey_recent_top3_excess,0.250980943,10-21,10-22,10-21,21.8802776,10418.7637,
1,10,11,10-11,form_class_level_weighted_3,52.0,10-23,10-24,10-23,28.0625992,979.272522,
1,10,12,10-12,current_weight_change_pct,-0.025641026,10-25,10-26,10-25,31.067831,9346.0957,
1,10,13,10-13,form_class_level_weighted_3,54.3333321,10-27,10-28,10-27,6.255867,557.53717,
1,10,14,10-14,recent_3_distance_m,1666.0,10-29,10-30,10-29,2.86667824,33.4420738,
1,10,15,10-15,Leaf,,,,,0.00124982768,8060.87109,
1,10,16,10-16,Leaf,,,,,-0.00296105468,972.256958,
1,10,17,10-17,Leaf,,,,,-0.00324194063,4338.66162,
1,10,18,10-18,Leaf,,,,,0.00329140201,994.134827,
1,10,19,10-19,Leaf,,,,,0.0014537446,1734.49634,
1,10,20,10-20,Leaf,,,,,0.00567076495,2175.96387,
1,10,21,10-21,Leaf,,,,,0.00105186366,10051.8369,
1,10,22,10-22,Leaf,,,,,0.00719421124,366.926392,
1,10,23,10-23,Leaf,,,,,-0.0140622202,251.322754,
1,10,24,10-24,Leaf,,,,,-0.00437539723,727.949768,
1,10,25,10-25,Leaf,,,,,-0.00353621063,2853.90747,
1,10,26,10-26,Leaf,,,,,-0.000408225314,6492.18896,
1,10,27,10-27,Leaf,,,,,-0.014322429,298.714294,
1,10,28,10-28,Leaf,,,,,-0.00819518324,258.822876,
1,10,29,10-29,Leaf,,,,,-0.00476121483,12.9777756,
1,10,30,10-30,Leaf,,,,,0.00699068187,20.4642963,
1,11,0,11-0,recent_finish_percentile_rank,6.0,11-1,11-2,11-2,174.021744,39464.0742,
1,11,1,11-1,distance_minus_recent_avg,-241.666672,11-3,11-4,11-4,58.2526436,28038.8867,
1,11,2,11-2,trainer_history_top3_excess,-0.0119047621,11-5,11-6,11-5,76.14991,11425.1895,
1,11,3,11-3,recent_3_distance_m,1666.0,11-7,11-8,11-7,15.4037971,891.1026,
1,11,4,11-4,prize_money_rank,2.0,11-9,11-10,11-10,44.9631042,27147.7832,
1,11,5,11-5,form_class_level_weighted_3,53.3333321,11-11,11-12,11-11,61.0079193,4211.08057,
1,11,6,11-6,recent_finish_percentile_weighted_3_minus_race_mean,-0.167178124,11-13,11-14,11-14,24.4231834,7214.10938,
1,11,7,11-7,jockey_recent_top3_excess,-0.0492921658,11-15,11-16,11-15,10.8777618,491.259552,
1,11,8,11-8,best_finish_percentile_at_equal_or_higher_weight,0.818181813,11-17,11-18,11-17,18.6081619,399.843018,
1,11,9,11-9,recent_finish_percentile_rank,2.0,11-19,11-20,11-20,21.5777664,3559.4375,
1,11,10,11-10,trainer_history_top3_excess,-0.033806596,11-21,11-22,11-21,33.9301834,23588.3457,
1,11,11,11-11,recent_margin_quality_weighted_3_minus_race_mean,-0.135045111,11-23,11-24,11-24,20.9773102,1344.29639,
1,11,12,11-12,jockey_history_starts,14.0,11-25,11-26,11-25,29.2704468,2866.78418,
1,11,13,11-13,current_weight_change_pct,0.0338983051,11-27,11-28,11-27,18.6993561,1611.76965,
1,11,14,11-14,form_class_level_weighted_3,59.3333321,11-29,11-30,11-30,18.3298664,5602.33936,
1,11,15,11-15,Leaf,,,,,-0.0072244443,160.275589,
1,11,16,11-16,Leaf,,,,,0.000522501243,330.983978,
1,11,17,11-17,Leaf,,,,,-0.00342216459,214.545334,
1,11,18,11-18,Leaf,,,,,-0.0143531188,185.297699,
1,11,19,11-19,Leaf,,,,,0.00658631464,1245.80481,
1,11,20,11-20,Leaf,,,,,0.00248840149,2313.63281,
1,11,21,11-21,Leaf,,,,,-0.00120522839,3886.57959,
1,11,22,11-22,Leaf,,,,,0.0013476531,19701.7656,
1,11,23,11-23,Leaf,,,,,-0.0151553629,325.475677,
1,11,24,11-24,Leaf,,,,,-0.00767838443,1018.82068,
1,11,25,11-25,Leaf,,,,,-0.00968187582,362.326385,
1,11,26,11-26,Leaf,,,,,-0.00214325264,2504.45776,
1,11,27,11-27,Leaf,,,,,-0.00535212317,1159.66003,
1,11,28,11-28,Leaf,,,,,0.000610367395,452.109589,
1,11,29,11-29,Leaf,,,,,-0.00267616007,1390.06042,
1,11,30,11-30,Leaf,,,,,0.000624433043,4212.2793,
1,12,0,12-0,jockey_history_top3_excess,0.00162350549,12-1,12-2,12-1,164.187943,38807.043,
1,12,1,12-1,recent_margin_quality_weighted_3_minus_race_mean,-0.101810873,12-3,12-4,12-4,102.258621,16164.0889,
1,12,2,12-2,recent_weighted_avg_margin,4.39091301,12-5,12-6,12-6,57.7324486,22642.9531,
1,12,3,12-3,form_class_level_weighted_3,56.0,12-7,12-8,12-7,38.3615112,2515.48828,
1,12,4,12-4,prize_money_rank,5.0,12-9,12-10,12-10,42.1632957,13648.6006,
1,12,5,12-5,jockey_history_top3_excess,0.152532846,12-11,12-12,12-12,35.9732208,17514.2891,
1,12,6,12-6,form_class_level_weighted_3,62.3333321,12-13,12-14,12-14,28.5996399,5128.66357,
1,12,7,12-7,best_finish_percentile_at_stronger_class,0.818181813,12-15,12-16,12-15,26.3412018,779.922241,
1,12,8,12-8,recent_finish_percentile_weighted_6_rank_in_race,7.0,12-17,12-18,12-18,14.1894569,1735.56616,
1,12,9,12-9,recent_margin_quality_weighted_3_minus_race_mean,0.0765467882,12-19,12-20,12-20,27.7330151,6528.34814,
1,12,10,12-10,form_class_level_weighted_3,58.3333321,12-21,12-22,12-21,28.8689117,7120.25244,
1,12,11,12-11,recent_similar_distance_speed_rank,7.0,12-23,12-24,12-24,29.2888565,16219.4561,
1,12,12,12-12,trainer_history_top3_excess,-0.0160466917,12-25,12-26,12-26,23.0785599,1294.83447,
1,12,13,12-13,recent_margin_quality_weighted_3_minus_race_mean,-0.2464239,12-27,12-28,12-28,17.3883133,2815.68848,
1,12,14,12-14,recent_finish_percentile_weighted_6_rank_in_race,7.0,12-29,12-30,12-30,23.5856018,2312.97485,
1,12,15,12-15,Leaf,,,,,-0.0134519711,638.687073,
1,12,16,12-16,Leaf,,,,,-0.00138162321,141.235199,
1,12,17,12-17,Leaf,,,,,-0.00166928058,659.179321,
1,12,18,12-18,Leaf,,,,,-0.00636645267,1076.38684,
1,12,19,12-19,Leaf,,,,,-0.0018869437,2459.7168,
1,12,20,12-20,Leaf,,,,,0.00146963575,4068.6311,
1,12,21,12-21,Leaf,,,,,-0.00411877735,3667.53809,
1,12,22,12-22,Leaf,,,,,-0.000929394213,3452.71411,
1,12,23,12-23,Leaf,,,,,0.00227313256,11114.3301,
1,12,24,12-24,Leaf,,,,,-1.28230631e-05,5105.12549,
1,12,25,12-25,Leaf,,,,,-0.00696379552,73.9831238,
1,12,26,12-26,Leaf,,,,,0.00670722593,1220.85132,
1,12,27,12-27,Leaf,,,,,-0.0104503855,166.558685,
1,12,28,12-28,Leaf,,,,,-0.00230589928,2649.12964,
1,12,29,12-29,Leaf,,,,,0.00354125793,1106.55139,
1,12,30,12-30,Leaf,,,,,-0.00149017782,1206.42358,
1,13,0,13-0,recent_margin_quality_weighted_3_minus_race_mean,-0.0538156629,13-1,13-2,13-2,145.051559,38792.0039,
1,13,1,13-1,form_class_level_weighted_3,60.3333321,13-3,13-4,13-3,84.9707413,7784.09521,
1,13,2,13-2,recent_margin_quality_weighted_3_minus_race_mean,0.219716489,13-5,13-6,13-5,68.4032516,31007.9082,
1,13,3,13-3,jockey_history_top3_excess,0.0134300599,13-7,13-8,13-8,36.0245514,3396.97241,
1,13,4,13-4,good_starts,8.0,13-9,13-10,13-10,45.9116249,4387.12305,
1,13,5,13-5,jockey_history_top3_excess,-0.057640478,13-11,13-12,13-11,48.5807037,21406.5547,
1,13,6,13-6,jockey_history_top3_excess,0.14005594,13-13,13-14,13-13,53.2522202,9601.35449,
1,13,7,13-7,best_finish_percentile_at_stronger_class,0.857142866,13-15,13-16,13-15,23.6564484,1951.44202,
1,13,8,13-8,recent_3_margin,6.80000019,13-17,13-18,13-17,16.0253906,1445.5304,
1,13,9,13-9,current_weight_change_pct,0.0250000004,13-19,13-20,13-19,22.0458508,1863.45044,
1,13,10,13-10,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.199999988,13-21,13-22,13-21,25.5651932,2523.67261,
1,13,11,13-11,recent_margin_quality_weighted_3_minus_race_mean,0.16372332,13-23,13-24,13-23,23.6813126,2545.89111,
1,13,12,13-12,good_starts,14.0,13-25,13-26,13-25,29.3022976,18860.6621,
1,13,13,13-13,recent_last600_best_3,35.3899994,13-27,13-28,13-28,40.9354935,9001.37305,
1,13,14,13-14,recent_last600_best_3,35.9500008,13-29,13-30,13-29,12.3475037,599.98175,
1,13,15,13-15,Leaf,,,,,-0.00960153155,1560.3717,
1,13,16,13-16,Leaf,,,,,-0.00262245396,391.070312,
1,13,17,13-17,Leaf,,,,,-0.00141075638,1077.80298,
1,13,18,13-18,Leaf,,,,,-0.00742502278,367.727478,
1,13,19,13-19,Leaf,,,,,0.000109273409,1169.26208,
1,13,20,13-20,Leaf,,,,,0.00571504189,694.188354,
1,13,21,13-21,Leaf,,,,,-0.00192874053,2187.71704,
1,13,22,13-22,Leaf,,,,,-0.0092681488,335.955414,
1,13,23,13-23,Leaf,,,,,-0.00440380257,2074.39355,
1,13,24,13-24,Leaf,,,,,0.00176112901,471.497498,
1,13,25,13-25,Leaf,,,,,0.000881818298,15413.5703,
1,13,26,13-26,Leaf,,,,,-0.0016644866,3447.09277,
1,13,27,13-27,Leaf,,,,,0.00344246486,5277.05273,
1,13,28,13-28,Leaf,,,,,1.89146249e-05,3724.32031,
1,13,29,13-29,Leaf,,,,,0.0106416894,558.463013,
1,13,30,13-30,Leaf,,,,,-0.00278712017,41.5187454,
1,14,0,14-0,recent_finish_percentile_weighted_3_minus_race_mean,-0.155434132,14-1,14-2,14-2,131.241455,38334.293,
1,14,1,14-1,jockey_history_top3_excess,0.0614669435,14-3,14-4,14-3,51.8512802,3685.96191,
1,14,2,14-2,jockey_history_top3_excess,0.00162350549,14-5,14-6,14-6,79.9531631,34648.332,
1,14,3,14-3,form_class_level_weighted_3,62.3333321,14-7,14-8,14-7,42.8229218,2853.01514,
1,14,4,14-4,recent_margin_std_6,0.685322285,14-9,14-10,14-9,15.8861065,832.946716,
1,14,5,14-5,current_weight_change_pct,0.0075757578,14-11,14-12,14-11,37.7883301,13691.7402,
1,14,6,14-6,recent_finish_percentile_weighted_3_minus_race_mean,0.253948271,14-13,14-14,14-13,50.3457603,20956.5918,
1,14,7,14-7,best_finish_percentile_at_stronger_class,0.800000012,14-15,14-16,14-15,31.0378723,1346.10339,
1,14,8,14-8,recent_finish_percentile_weighted_6_rank_in_race,7.0,14-17,14-18,14-18,13.1414642,1506.91162,
1,14,9,14-9,jockey_history_top3_excess,0.0869677514,14-19,14-20,14-20,3.37242126,70.6082077,
1,14,10,14-10,best_finish_percentile_at_stronger_class,0.235294119,14-21,14-22,14-22,9.20039749,762.338501,
1,14,11,14-11,jockey_history_top3_excess,-0.066267252,14-23,14-24,14-24,18.2281265,7660.92432,
1,14,12,14-12,recent_weighted_avg_margin,5.16203308,14-25,14-26,14-26,21.4505634,6030.81592,
1,14,13,14-13,form_class_level_weighted_3,62.6666679,14-27,14-28,14-27,30.0636654,15613.6934,
1,14,14,14-14,recent_margin_std_6,1.93993127,14-29,14-30,14-30,35.6254883,5342.89795,
1,14,15,14-15,Leaf,,,,,-0.0113963941,1051.82458,
1,14,16,14-16,Leaf,,,,,-0.00211064238,294.27887,
1,14,17,14-17,Leaf,,,,,0.000767176913,378.466278,
1,14,18,14-18,Leaf,,,,,-0.00457867002,1128.44543,
1,14,19,14-19,Leaf,,,,,0.0020750144,23.2494984,
1,14,20,14-20,Leaf,,,,,0.0147893131,47.3587112,
1,14,21,14-21,Leaf,,,,,-0.00933694746,53.4050407,
1,14,22,14-22,Leaf,,,,,0.000595422811,708.933472,
1,14,23,14-23,Leaf,,,,,-0.00455502374,1688.95044,
1,14,24,14-24,Leaf,,,,,-0.00161049364,5971.97412,
1,14,25,14-25,Leaf,,,,,0.00100209552,5136.82178,
1,14,26,14-26,Leaf,,,,,-0.00317294337,893.994324,
1,14,27,14-27,Leaf,,,,,-0.000360483478,8549.56348,
1,14,28,14-28,Leaf,,,,,0.00184185617,7064.13037,
1,14,29,14-29,Leaf,,,,,0.00579992821,2289.27051,
1,14,30,14-30,Leaf,,,,,0.00166776613,3053.6272,
1,15,0,15-0,recent_finish_percentile_weighted_3_minus_race_mean,-0.0224326849,15-1,15-2,15-1,143.266876,38239.4414,
1,15,1,15-1,jockey_history_top3_excess,-0.0152178463,15-3,15-4,15-3,61.8575287,9643.9502,
1,15,2,15-2,recent_last600_best_3,34.3800011,15-5,15-6,15-6,58.1036339,28595.4922,
1,15,3,15-3,recent_finish_percentile_weighted_3_minus_race_mean,-0.155434132,15-7,15-8,15-8,33.9432678,3365.27979,
1,15,4,15-4,jockey_history_top3_excess,0.067592591,15-9,15-10,15-10,23.2504768,6278.6709,
1,15,5,15-5,good_starts,16.0,15-11,15-12,15-12,39.30867,9572.4502,
1,15,6,15-6,jockey_history_top3_excess,0.133503571,15-13,15-14,15-13,37.7076187,19023.043,
1,15,7,15-7,best_finish_percentile_at_stronger_class,0.666666687,15-15,15-16,15-15,17.1561432,1287.00574,
1,15,8,15-8,jockey_history_top3_excess,-0.114671513,15-17,15-18,15-18,16.8494759,2078.27393,
1,15,9,15-9,best_finish_percentile_at_stronger_class,0.727272749,15-19,15-20,15-19,30.9171772,4261.62354,
1,15,10,15-10,hidden_sectional_run_best_3,0.179994434,15-21,15-22,15-22,17.5511742,2017.04736,
1,15,11,15-11,recent_finish_percentile_weighted_3_minus_race_mean,0.281823516,15-23,15-24,15-24,26.992569,8511.16895,
1,15,12,15-12,hidden_sectional_run_best_3_gap_to_best,0.164118946,15-25,15-26,15-26,24.7080498,1061.28101,
1,15,13,15-13,prize_money_rank,4.0,15-27,15-28,15-28,31.5890331,17965.9883,
1,15,14,15-14,trainer_history_top3_excess,0.0246690307,15-29,15-30,15-29,17.3959351,1057.05383,
1,15,15,15-15,Leaf,,,,,-0.0107559562,791.262451,
1,15,16,15-16,Leaf,,,,,-0.00465548318,495.743286,
1,15,17,15-17,Leaf,,,,,-0.0132593233,91.5379105,
1,15,18,15-18,Leaf,,,,,-0.00274677179,1986.73596,
1,15,19,15-19,Leaf,,,,,-0.00380862504,2616.75635,
1,15,20,15-20,Leaf,,,,,0.000556141371,1644.86694,
1,15,21,15-21,Leaf,,,,,-0.00886180531,94.3683624,
1,15,22,15-22,Leaf,,,,,0.00166269415,1922.67908,
1,15,23,15-23,Leaf,,,,,0.00235369429,6575.82031,
1,15,24,15-24,Leaf,,,,,0.00571891665,1935.34875,
1,15,25,15-25,Leaf,,,,,0.00131066877,610.620605,
1,15,26,15-26,Leaf,,,,,-0.00633504242,450.6604,
1,15,27,15-27,Leaf,,,,,0.00127590261,6596.30273,
1,15,28,15-28,Leaf,,,,,-0.000897391059,11369.6865,
1,15,29,15-29,Leaf,,,,,-0.00109882734,241.557007,
1,15,30,15-30,Leaf,,,,,0.0064669163,815.496826,
1,16,0,16-0,recent_weighted_avg_margin,5.0999999,16-1,16-2,16-1,143.674377,37673.9062,
1,16,1,16-1,good_starts,9.0,16-3,16-4,16-3,57.2546844,31382.7812,
1,16,2,16-2,best_finish_percentile_at_stronger_class,0.733333349,16-5,16-6,16-5,43.8758316,6291.12646,
1,16,3,16-3,best_finish_percentile_at_stronger_class,0.800000012,16-7,16-8,16-7,64.2843781,20532.4258,
1,16,4,16-4,jockey_history_top3_excess,0.0497120917,16-9,16-10,16-9,25.8887157,10850.3545,
1,16,5,16-5,jockey_history_top3_excess,-0.0106505677,16-11,16-12,16-11,40.2536926,3753.01978,
1,16,6,16-6,hidden_sectional_run_best_3_gap_to_best,0.220605642,16-13,16-14,16-13,14.0246792,2538.10645,
1,16,7,16-7,jockey_history_top3_excess,0.0645141155,16-15,16-16,16-15,35.7941246,11901.7119,
1,16,8,16-8,recent_finish_percentile_weighted_3_minus_race_mean,0.277472019,16-17,16-18,16-18,33.1287537,8630.71387,
1,16,9,16-9,recent_similar_distance_speed_rank,7.0,16-19,16-20,16-20,22.0636635,7577.32422,
1,16,10,16-10,horse_jockey_win_rate_rank,8.0,16-21,16-22,16-22,20.7279968,3273.03027,
1,16,11,16-11,recent_finish_percentile_weighted_3_minus_race_mean,-0.144520015,16-23,16-24,16-24,25.8451233,1612.63245,
1,16,12,16-12,recent_weighted_avg_margin,9.23797798,16-25,16-26,16-26,15.8958511,2140.38745,
1,16,13,16-13,jockey_history_top3_excess,-0.0724849552,16-27,16-28,16-28,13.336216,2420.37183,
1,16,14,16-14,best_finish_percentile_at_stronger_class,0.842105269,16-29,16-30,16-30,11.7075291,117.734673,
1,16,15,16-15,Leaf,,,,,-0.000491927785,8358.4873,
1,16,16,16-16,Leaf,,,,,0.00250273105,3543.22437,
1,16,17,16-17,Leaf,,,,,0.00228916551,6317.02051,
1,16,18,16-18,Leaf,,,,,0.00579179032,2313.69336,
1,16,19,16-19,Leaf,,,,,-0.000595339632,5408.52197,
1,16,20,16-20,Leaf,,,,,-0.00357850199,2168.80249,
1,16,21,16-21,Leaf,,,,,-0.000283543923,2100.01001,
1,16,22,16-22,Leaf,,,,,0.00385043817,1173.02039,
1,16,23,16-23,Leaf,,,,,-0.0120218936,618.573547,
1,16,24,16-24,Leaf,,,,,-0.00541183632,994.05896,
1,16,25,16-25,Leaf,,,,,-0.0018663049,1842.37671,
1,16,26,16-26,Leaf,,,,,-0.00803362112,298.010712,
1,16,27,16-27,Leaf,,,,,-0.00569046475,250.399918,
1,16,28,16-28,Leaf,,,,,0.000294440775,2169.97192,
1,16,29,16-29,Leaf,,,,,-0.00033904289,57.6945953,
1,16,30,16-30,Leaf,,,,,-0.0157219004,60.0400772,
1,17,0,17-0,recent_finish_percentile_weighted_3_minus_race_mean,0.0005017519,17-1,17-2,17-2,155.162247,37472.7969,
1,17,1,17-1,form_class_level_weighted_3,53.5999985,17-3,17-4,17-3,75.6774292,10239.4844,
1,17,2,17-2,jockey_history_top3_excess,-0.0202924963,17-5,17-6,17-6,56.6106949,27233.3125,
1,17,3,17-3,jockey_history_top3_excess,-0.0613810904,17-7,17-8,17-7,47.9484406,2546.36646,
1,17,4,17-4,best_finish_percentile_at_stronger_class,0.733333349,17-9,17-10,17-9,32.092968,7693.11816,
1,17,5,17-5,recent_finish_percentile_weighted_3_minus_race_mean,0.0979245007,17-11,17-12,17-11,21.626112,7058.78027,
1,17,6,17-6,recent_margin_quality_weighted_3_minus_race_mean,0.219716489,17-13,17-14,17-13,38.0255966,20174.5312,
1,17,7,17-7,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.0444444418,17-15,17-16,17-16,3.29516602,408.567383,
1,17,8,17-8,recent_margin_quality_weighted_3_minus_race_mean,-0.0340842605,17-17,17-18,17-18,26.5207748,2137.79907,
1,17,9,17-9,historical_market_overperformance_slope_3,0.286965102,17-19,17-20,17-19,15.3343735,4397.83154,
1,17,10,17-10,jockey_history_top3_excess,-0.103352167,17-21,17-22,17-22,20.5666733,3295.28662,
1,17,11,17-11,form_class_level_weighted_3,53.3333321,17-23,17-24,17-23,18.9725761,1960.69727,
1,17,12,17-12,recent_similar_distance_speed_rank,8.0,17-25,17-26,17-26,17.8667526,5098.08301,
1,17,13,17-13,prize_money_rank,3.0,17-27,17-28,17-28,25.9512978,13318.6465,
1,17,14,17-14,jockey_history_top3_excess,0.14005594,17-29,17-30,17-29,37.5753326,6855.88477,
1,17,15,17-15,Leaf,,,,,-0.00499938428,38.8129768,
1,17,16,17-16,Leaf,,,,,-0.0147954151,369.754395,
1,17,17,17-17,Leaf,,,,,-0.00711519876,1214.70618,
1,17,18,17-18,Leaf,,,,,-0.00147392927,923.092834,
1,17,19,17-19,Leaf,,,,,-0.00307840365,4092.60767,
1,17,20,17-20,Leaf,,,,,0.00265479181,305.22406,
1,17,21,17-21,Leaf,,,,,-0.0133513501,54.8694611,
1,17,22,17-22,Leaf,,,,,0.000863005698,3240.41699,
1,17,23,17-23,Leaf,,,,,-0.0063356976,699.383728,
1,17,24,17-24,Leaf,,,,,-0.00120429974,1261.31348,
1,17,25,17-25,Leaf,,,,,0.00081620022,3962.61108,
1,17,26,17-26,Leaf,,,,,-0.00272769481,1135.47205,
1,17,27,17-27,Leaf,,,,,0.00291041727,3277.90576,
1,17,28,17-28,Leaf,,,,,0.000350005634,10040.7412,
1,17,29,17-29,Leaf,,,,,0.00270411768,6281.15576,
1,17,30,17-30,Leaf,,,,,0.00935037341,574.729187,
1,18,0,18-0,trainer_history_top3_excess,0.0775297582,18-1,18-2,18-1,103.456429,37192.082,
1,18,1,18-1,recent_weighted_avg_margin_rank,5.0,18-3,18-4,18-4,92.9032974,29212.4395,
1,18,2,18-2,recent_3_distance_m,1200.0,18-5,18-6,18-6,27.7884293,7979.64258,
1,18,3,18-3,jockey_history_top3_excess,0.0304643884,18-7,18-8,18-7,27.731863,17800.6016,
1,18,4,18-4,form_class_level_weighted_3,53.5999985,18-9,18-10,18-9,54.1835861,11411.8379,
1,18,5,18-5,good_wins,3.0,18-11,18-12,18-12,13.899765,2755.67798,
1,18,6,18-6,jockey_recent_top3_excess,0.20565033,18-13,18-14,18-13,19.6021862,5223.96436,
1,18,7,18-7,best_finish_percentile_at_stronger_class,0.615384638,18-15,18-16,18-15,17.6375847,10614.4248,
1,18,8,18-8,jockey_history_starts,13.0,18-17,18-18,18-18,19.6339188,7186.17627,
1,18,9,18-9,jockey_history_top3_excess,-0.063271746,18-19,18-20,18-20,41.7950897,3461.37109,
1,18,10,18-10,best_finish_percentile_at_stronger_class,0.733333349,18-21,18-22,18-21,37.2947464,7950.46729,
1,18,11,18-11,historical_market_overperformance_slope_3,0.190247253,18-23,18-24,18-23,13.6936646,2371.14746,
1,18,12,18-12,jockey_recent_top3_excess,0.113599494,18-25,18-26,18-26,10.4148417,384.530457,
1,18,13,18-13,recent_similar_distance_speed_rank,12.0,18-27,18-28,18-27,19.5960274,4762.46875,
1,18,14,18-14,recent_last600_best_3,36.2000008,18-29,18-30,18-29,11.0262814,461.495819,
1,18,15,18-15,Leaf,,,,,-0.00167427573,3764.37061,
1,18,16,18-16,Leaf,,,,,0.000453246757,6850.0542,
1,18,17,18-17,Leaf,,,,,-0.00325223873,456.972961,
1,18,18,18-18,Leaf,,,,,0.00205030106,6729.20312,
1,18,19,18-19,Leaf,,,,,-0.0118957041,465.690155,
1,18,20,18-20,Leaf,,,,,-0.00387327489,2995.68091,
1,18,21,18-21,Leaf,,,,,-0.00279375748,4348.7832,
1,18,22,18-22,Leaf,,,,,0.000641559425,3601.68408,
1,18,23,18-23,Leaf,,,,,0.00613998203,2006.3053,
1,18,24,18-24,Leaf,,,,,0.000831222453,364.842316,
1,18,25,18-25,Leaf,,,,,-0.00268339552,256.758179,
1,18,26,18-26,Leaf,,,,,0.00577979116,127.772301,
1,18,27,18-27,Leaf,,,,,0.00125924207,4674.01221,
1,18,28,18-28,Leaf,,,,,-0.0100095728,88.4565659,
1,18,29,18-29,Leaf,,,,,0.00729390234,439.478333,
1,18,30,18-30,Leaf,,,,,-0.00823972933,22.0174961,
1,19,0,19-0,recent_finish_percentile_weighted_3_minus_race_mean,0.0774794817,19-1,19-2,19-1,114.472969,36834.2031,
1,19,1,19-1,trainer_history_top3_excess,0.0103176236,19-3,19-4,19-3,76.0081253,15652.6934,
1,19,2,19-2,recent_last600_best_3,35.5400009,19-5,19-6,19-6,52.3735046,21181.5098,
1,19,3,19-3,form_class_level_weighted_3,53.5999985,19-7,19-8,19-7,85.2026367,7404.41846,
1,19,4,19-4,good_wins,3.0,19-9,19-10,19-10,18.1874752,8248.27539,
1,19,5,19-5,recent_finish_percentile_weighted_3_minus_race_mean,0.261309385,19-11,19-12,19-12,35.5275497,13728.0547,
1,19,6,19-6,recent_similar_distance_speed_rank,6.0,19-13,19-14,19-14,19.0135365,7453.45508,
1,19,7,19-7,recent_weighted_avg_margin,4.85575819,19-15,19-16,19-15,35.2770538,2208.02832,
1,19,8,19-8,recent_margin_quality_weighted_3_minus_race_mean,-0.270329595,19-17,19-18,19-18,24.47188,5196.39014,
1,19,9,19-9,form_class_level_weighted_3,64.0,19-19,19-20,19-19,19.1226006,6927.66016,
1,19,10,19-10,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.150849134,19-21,19-22,19-21,12.3677921,1320.61487,
1,19,11,19-11,best_finish_percentile_at_equal_or_higher_weight,0.307692319,19-23,19-24,19-23,41.9337463,8961.89746,
1,19,12,19-12,horse_jockey_win_rate_rank,2.0,19-25,19-26,19-25,26.0930634,4766.15723,
1,19,13,19-13,prize_money_rank,9.0,19-27,19-28,19-28,12.923748,3994.16602,
1,19,14,19-14,trainer_history_top3_excess,0.206404045,19-29,19-30,19-29,17.2914219,3459.28906,
1,19,15,19-15,Leaf,,,,,-0.00441656774,1111.90881,
1,19,16,19-16,Leaf,,,,,-0.0108036352,1096.11963,
1,19,17,19-17,Leaf,,,,,-0.00823452603,332.06781,
1,19,18,19-18,Leaf,,,,,-0.00130509574,4864.32227,
1,19,19,19-19,Leaf,,,,,-0.000702559075,3817.68164,
1,19,20,19-20,Leaf,,,,,0.00193390495,3109.97827,
1,19,21,19-21,Leaf,,,,,-0.001564209,1093.58228,
1,19,22,19-22,Leaf,,,,,-0.00790147483,227.032639,
1,19,23,19-23,Leaf,,,,,0.00359275425,2890.4751,
1,19,24,19-24,Leaf,,,,,-6.03041517e-05,6071.42188,
1,19,25,19-25,Leaf,,,,,0.00480444031,3665.51538,
1,19,26,19-26,Leaf,,,,,0.000406222651,1100.64185,
1,19,27,19-27,Leaf,,,,,0.00111403887,3573.50635,
1,19,28,19-28,Leaf,,,,,-0.00346849486,420.659668,
1,19,29,19-29,Leaf,,,,,-0.00214484218,3404.52197,
1,19,30,19-30,Leaf,,,,,0.0109020891,54.7671089,
1,20,0,20-0,recent_margin_quality_weighted_3_minus_race_mean,-0.0477931798,20-1,20-2,20-2,102.719284,36587.8984,
1,20,1,20-1,trainer_history_top3_excess,0.0146103892,20-3,20-4,20-3,50.5561829,7633.16797,
1,20,2,20-2,jockey_history_top3_excess,0.14005594,20-5,20-6,20-5,61.7248878,28954.7285,
1,20,3,20-3,current_weight_change_pct,0.0423728824,20-7,20-8,20-7,32.3524628,3992.52246,
1,20,4,20-4,jockey_history_top3_excess,-0.0652798787,20-9,20-10,20-9,29.8843994,3640.64551,
1,20,5,20-5,recent_finish_percentile_weighted_3_minus_race_mean,0.261309385,20-11,20-12,20-11,42.8992691,27357.8477,
1,20,6,20-6,recent_margin_quality_weighted_3_minus_race_mean,0.223216027,20-13,20-14,20-14,24.5916214,1596.88086,
1,20,7,20-7,recent_margin_quality_weighted_3_minus_race_mean,-0.294749916,20-15,20-16,20-16,22.3415833,3120.83398,
1,20,8,20-8,jockey_recent_top3_excess,0.020420514,20-17,20-18,20-17,21.977005,871.68866,
1,20,9,20-9,recent_3_margin,1.10000002,20-19,20-20,20-20,7.96345711,206.83519,
1,20,10,20-10,recent_finish_percentile_weighted_3_minus_race_mean,-0.306332707,20-21,20-22,20-22,14.9454145,3433.8103,
1,20,11,20-11,distance_minus_recent_avg,-349.166656,20-23,20-24,20-24,26.8400669,20316.207,
