phase,top1_hit_rate,top3_hit_rate,mrr,mean_winner_rank,objective_value,a1_weight,top3_weight
refinement_1,0.22849181469871124,0.5694879832810867,0.4509456616954017,3.754092650644375,0.22849181469871124,0.465,0.535
refinement_1,0.22849181469871124,0.5694879832810867,0.4508844434523652,3.7547892720306515,0.22849181469871124,0.466,0.534
refinement_1,0.22849181469871124,0.5684430512016719,0.4506741918053321,3.7572274468826192,0.22849181469871124,0.467,0.533
refinement_1,0.22849181469871124,0.5684430512016719,0.4506741918053321,3.7572274468826192,0.22849181469871124,0.468,0.532
refinement_1,0.22849181469871124,0.5684430512016719,0.450637425676612,3.757575757575758,0.22849181469871124,0.469,0.531
refinement_1,0.22849181469871124,0.5684430512016719,0.450637425676612,3.757575757575758,0.22849181469871124,0.47,0.53
refinement_1,0.22918843608498782,0.5684430512016719,0.450863538624773,3.7572274468826192,0.22918843608498782,0.471,0.529
refinement_1,0.22918843608498782,0.5684430512016719,0.4509215904069628,3.756879136189481,0.22918843608498782,0.472,0.528
refinement_1,0.22918843608498782,0.5684430512016719,0.45090998005052485,3.7572274468826192,0.22918843608498782,0.473,0.527
refinement_1,0.22884012539184953,0.5684430512016719,0.45053139949953047,3.7596656217345874,0.22884012539184953,0.474,0.526
refinement_1,0.22884012539184953,0.5684430512016719,0.4505257451051613,3.7596656217345874,0.22884012539184953,0.475,0.525
refinement_1,0.22884012539184953,0.5684430512016719,0.4505348675280768,3.7596656217345874,0.22884012539184953,0.476,0.524
refinement_1,0.22884012539184953,0.567398119122257,0.45026824398559107,3.762800417972832,0.22884012539184953,0.477,0.523
refinement_1,0.22884012539184953,0.567398119122257,0.4501991347210795,3.7638453500522466,0.22884012539184953,0.478,0.522
refinement_1,0.22884012539184953,0.567398119122257,0.4501858657422933,3.7638453500522466,0.22884012539184953,0.479,0.521
refinement_1,0.22884012539184953,0.567398119122257,0.4502573459861874,3.76314872866597,0.22884012539184953,0.48,0.52
refinement_1,0.22884012539184953,0.5670498084291188,0.45004255439208535,3.7648902821316614,0.22884012539184953,0.481,0.519
refinement_1,0.22884012539184953,0.5667014977359804,0.449998600899856,3.765586903517938,0.22884012539184953,0.482,0.518
refinement_1,0.22884012539184953,0.5670498084291188,0.44996957500876106,3.765586903517938,0.22884012539184953,0.483,0.517
refinement_1,0.22884012539184953,0.5670498084291188,0.4500330173135827,3.7652385928247996,0.22884012539184953,0.484,0.516
refinement_1,0.22884012539184953,0.5670498084291188,0.4500330173135827,3.7652385928247996,0.22884012539184953,0.485,0.515
refinement_1,0.22849181469871124,0.5670498084291188,0.4498008101848238,3.7659352142110762,0.22849181469871124,0.486,0.514
refinement_1,0.22849181469871124,0.5670498084291188,0.4498008101848238,3.7659352142110762,0.22849181469871124,0.487,0.513
refinement_1,0.22849181469871124,0.5670498084291188,0.4497976437239771,3.7662835249042144,0.22849181469871124,0.488,0.512
refinement_1,0.22849181469871124,0.5667014977359804,0.44971747697714376,3.766631835597353,0.22849181469871124,0.489,0.511
refinement_1,0.22849181469871124,0.5667014977359804,0.44971747697714376,3.766631835597353,0.22849181469871124,0.49,0.51
refinement_1,0.22849181469871124,0.5667014977359804,0.44969757350896444,3.7673284569836296,0.22849181469871124,0.491,0.509
refinement_1,0.22849181469871124,0.5667014977359804,0.4496856992807892,3.7676767676767677,0.22849181469871124,0.492,0.508
refinement_1,0.22849181469871124,0.5667014977359804,0.4496297207765348,3.768025078369906,0.22849181469871124,0.493,0.507
refinement_1,0.22849181469871124,0.5667014977359804,0.4496297207765348,3.768025078369906,0.22849181469871124,0.494,0.506
refinement_1,0.22849181469871124,0.5667014977359804,0.44968777255872455,3.7676767676767677,0.22849181469871124,0.495,0.505
refinement_1,0.22849181469871124,0.5667014977359804,0.4496297207765348,3.768025078369906,0.22849181469871124,0.496,0.504
refinement_1,0.22849181469871124,0.5667014977359804,0.4496297207765348,3.768025078369906,0.22849181469871124,0.497,0.503
refinement_1,0.22849181469871124,0.5667014977359804,0.4496297207765348,3.768025078369906,0.22849181469871124,0.498,0.502
refinement_1,0.22849181469871124,0.5667014977359804,0.44968777255872455,3.7676767676767677,0.22849181469871124,0.499,0.501
refinement_1,0.22570532915360503,0.5649599442702891,0.44779419997549685,3.776036224312086,0.22570532915360503,0.5,0.5
refinement_1,0.2243120863810519,0.5614768373389063,0.44596301807639455,3.7920585161964473,0.2243120863810519,0.501,0.499
refinement_1,0.22466039707419017,0.5614768373389063,0.44613717342296366,3.791710205503309,0.22466039707419017,0.502,0.498
refinement_1,0.22466039707419017,0.5614768373389063,0.44613717342296366,3.791710205503309,0.22466039707419017,0.503,0.497
refinement_1,0.22466039707419017,0.5614768373389063,0.44613717342296366,3.791710205503309,0.22466039707419017,0.504,0.496
refinement_1,0.2243120863810519,0.5614768373389063,0.44596301807639455,3.7920585161964473,0.2243120863810519,0.505,0.495
refinement_1,0.22466039707419017,0.5614768373389063,0.44613717342296366,3.791710205503309,0.22466039707419017,0.506,0.494
refinement_1,0.22466039707419017,0.5614768373389063,0.44613717342296366,3.791710205503309,0.22466039707419017,0.507,0.493
refinement_1,0.2243120863810519,0.5614768373389063,0.44596301807639455,3.7920585161964473,0.2243120863810519,0.508,0.492
refinement_1,0.2243120863810519,0.5614768373389063,0.4459338414014498,3.793800069662139,0.2243120863810519,0.509,0.491
refinement_1,0.2243120863810519,0.5614768373389063,0.4459243043229472,3.794148380355277,0.2243120863810519,0.51,0.49
refinement_1,0.2243120863810519,0.5614768373389063,0.4459180844891413,3.794496691048415,0.2243120863810519,0.511,0.489
refinement_1,0.2243120863810519,0.5621734587251829,0.4459560820193017,3.794496691048415,0.2243120863810519,0.512,0.488
refinement_1,0.2243120863810519,0.5621734587251829,0.4459245681946844,3.79554162312783,0.2243120863810519,0.513,0.487
refinement_1,0.22466039707419017,0.5621734587251829,0.4460987235412536,3.7951933124346917,0.22466039707419017,0.514,0.486
refinement_1,0.2243120863810519,0.5625217694183211,0.4459009328262214,3.79554162312783,0.2243120863810519,0.515,0.485
refinement_1,0.2243120863810519,0.5625217694183211,0.4459458538481539,3.7958899338209684,0.2243120863810519,0.516,0.484
refinement_1,0.22466039707419017,0.5621734587251829,0.4459324253864495,3.798328108672936,0.22466039707419017,0.517,0.483
refinement_1,0.22466039707419017,0.5621734587251829,0.44585695806960296,3.799024730059213,0.22466039707419017,0.518,0.482
refinement_1,0.22466039707419017,0.5621734587251829,0.44585253507667416,3.799024730059213,0.22466039707419017,0.519,0.481
refinement_1,0.2243120863810519,0.5625217694183211,0.44570685274708377,3.799373040752351,0.2243120863810519,0.52,0.48
refinement_1,0.22466039707419017,0.5621734587251829,0.44585198220255795,3.799373040752351,0.22466039707419017,0.521,0.479
refinement_1,0.22466039707419017,0.5621734587251829,0.4458388514423008,3.8000696621386276,0.22466039707419017,0.522,0.478
refinement_1,0.2243120863810519,0.5621734587251829,0.44566469609573167,3.8004179728317657,0.2243120863810519,0.523,0.477
refinement_1,0.2243120863810519,0.5621734587251829,0.44571694269970247,3.8021595262974572,0.2243120863810519,0.524,0.476
refinement_1,0.2243120863810519,0.5621734587251829,0.44571694269970247,3.8021595262974572,0.2243120863810519,0.525,0.475
refinement_1,0.2243120863810519,0.5621734587251829,0.44571694269970247,3.8021595262974572,0.2243120863810519,0.526,0.474
refinement_1,0.22361546499477533,0.5614768373389063,0.44515563725333945,3.80564263322884,0.22361546499477533,0.527,0.473
refinement_1,0.22361546499477533,0.5614768373389063,0.4451445797710176,3.8063392546151165,0.22361546499477533,0.528,0.472
refinement_1,0.22396377568791362,0.5614768373389063,0.44531873511758674,3.8059909439219783,0.22396377568791362,0.529,0.471
refinement_1,0.22361546499477533,0.5611285266457681,0.44520608701643277,3.80564263322884,0.22361546499477533,0.53,0.47
refinement_1,0.22361546499477533,0.5607802159526297,0.4451107162314068,3.806687565308255,0.22361546499477533,0.531,0.469
refinement_1,0.22361546499477533,0.5607802159526297,0.44505266444921715,3.807035876001393,0.22361546499477533,0.532,0.468
refinement_1,0.22361546499477533,0.5607802159526297,0.44505266444921715,3.807035876001393,0.22361546499477533,0.533,0.467
refinement_1,0.22326715430163707,0.5604319052594915,0.4447024525263824,3.8084291187739465,0.22326715430163707,0.534,0.466
refinement_1,0.22291884360849878,0.5604319052594915,0.4445251307189666,3.8091257401602228,0.22291884360849878,0.535,0.465
refinement_1,0.22291884360849878,0.5604319052594915,0.4444961048278718,3.8098223615464994,0.22291884360849878,0.536,0.464
refinement_1,0.22291884360849878,0.5604319052594915,0.4444786892932148,3.8101706722396376,0.22291884360849878,0.537,0.463
refinement_1,0.22291884360849878,0.5604319052594915,0.4444786892932148,3.8101706722396376,0.22291884360849878,0.538,0.462
refinement_1,0.2225705329153605,0.5604319052594915,0.44403143926393757,3.8146987112504354,0.2225705329153605,0.539,0.461
refinement_1,0.2225705329153605,0.5604319052594915,0.44402079643720277,3.8150470219435735,0.2225705329153605,0.54,0.46
refinement_1,0.22291884360849878,0.5604319052594915,0.4442347712854514,3.815395332636712,0.22291884360849878,0.541,0.459
refinement_1,0.22291884360849878,0.5604319052594915,0.4442264781737101,3.81574364332985,0.22291884360849878,0.542,0.458
refinement_1,0.2225705329153605,0.5604319052594915,0.44402675239927164,3.8174851967955417,0.2225705329153605,0.543,0.457
refinement_1,0.22291884360849878,0.5604319052594915,0.44419774128499406,3.8174851967955417,0.22291884360849878,0.544,0.456
refinement_1,0.22291884360849878,0.5604319052594915,0.44419774128499406,3.8174851967955417,0.22291884360849878,0.545,0.455
refinement_1,0.2225705329153605,0.5593869731800766,0.4436831662667617,3.824451410658307,0.2225705329153605,0.546,0.454
refinement_1,0.2222222222222222,0.5593869731800766,0.44350901092019257,3.8247997213514453,0.2222222222222222,0.547,0.453
refinement_1,0.2222222222222222,0.5593869731800766,0.4435027910863865,3.825148032044584,0.2222222222222222,0.548,0.452
refinement_1,0.2225705329153605,0.5597352838732149,0.44372242032900433,3.8237547892720305,0.2225705329153605,0.549,0.451
refinement_1,0.2222222222222222,0.5597352838732149,0.44351039310548296,3.825496342737722,0.2222222222222222,0.55,0.45
refinement_1,0.2222222222222222,0.5600835945663531,0.44353886612246174,3.825496342737722,0.2222222222222222,0.551,0.449
refinement_1,0.2222222222222222,0.5604319052594915,0.44348580277263766,3.8261929641239987,0.2222222222222222,0.552,0.448
refinement_1,0.2222222222222222,0.5604319052594915,0.4434795829388317,3.826541274817137,0.2222222222222222,0.553,0.447
refinement_1,0.2222222222222222,0.5600835945663531,0.4434479183303645,3.8272378962034135,0.2222222222222222,0.554,0.446
refinement_1,0.2222222222222222,0.5600835945663531,0.4434479183303645,3.8272378962034135,0.2222222222222222,0.555,0.445
refinement_1,0.22187391152908395,0.5600835945663531,0.4431228283501021,3.829676071055381,0.22187391152908395,0.556,0.444
refinement_1,0.22187391152908395,0.5600835945663531,0.4431228283501021,3.829676071055381,0.22187391152908395,0.557,0.443
refinement_1,0.22152560083594566,0.5600835945663531,0.4429308428132889,3.830721003134796,0.22152560083594566,0.558,0.442
refinement_1,0.22187391152908395,0.5600835945663531,0.44295074628146835,3.8324625566004875,0.22187391152908395,0.559,0.441
refinement_1,0.22187391152908395,0.5597352838732149,0.4430700163066944,3.8321142459073494,0.22187391152908395,0.56,0.44
refinement_1,0.22152560083594566,0.5593869731800766,0.44290580012889424,3.8317659352142113,0.22152560083594566,0.561,0.439
refinement_1,0.22117729014280738,0.5593869731800766,0.4427316447823251,3.8321142459073494,0.22117729014280738,0.562,0.438
refinement_1,0.22152560083594566,0.5586903517938001,0.4426178909329391,3.836642284918147,0.22152560083594566,0.563,0.437
refinement_1,0.22152560083594566,0.5586903517938001,0.4426178909329391,3.836642284918147,0.22152560083594566,0.564,0.436
refinement_1,0.22152560083594566,0.5586903517938001,0.4426078009803204,3.8373389063044234,0.22152560083594566,0.565,0.435
refinement_1,0.22187391152908395,0.5583420411006618,0.4426811950192316,3.838732149076977,0.22187391152908395,0.566,0.434
refinement_1,0.22187391152908395,0.5576454197143852,0.4425717259442454,3.8408220132358064,0.22187391152908395,0.567,0.433
refinement_1,0.22152560083594566,0.5576454197143852,0.442377943566555,3.842563566701498,0.22152560083594566,0.568,0.432
refinement_1,0.22187391152908395,0.5576454197143852,0.44253468337846724,3.842563566701498,0.22187391152908395,0.569,0.431
refinement_1,0.22187391152908395,0.5576454197143852,0.44253468337846724,3.842563566701498,0.22187391152908395,0.57,0.43
refinement_1,0.22187391152908395,0.5576454197143852,0.44253468337846724,3.842563566701498,0.22187391152908395,0.571,0.429
refinement_1,0.22082897944966912,0.5555555555555556,0.4411575996084888,3.8575409265064438,0.22082897944966912,0.572,0.428
refinement_1,0.22082897944966912,0.5555555555555556,0.4411575996084888,3.8575409265064438,0.22082897944966912,0.573,0.427
refinement_1,0.22117729014280738,0.5555555555555556,0.44133175495505794,3.8571926158133056,0.22117729014280738,0.574,0.426
refinement_1,0.22082897944966912,0.5555555555555556,0.4411459892520508,3.857889237199582,0.22082897944966912,0.575,0.425
refinement_1,0.22082897944966912,0.5555555555555556,0.44112276853917487,3.8585858585858586,0.22082897944966912,0.576,0.424
refinement_1,0.22082897944966912,0.5555555555555556,0.4410330521485181,3.8589341692789967,0.22082897944966912,0.577,0.423
refinement_1,0.22082897944966912,0.5552072448624172,0.4410040262574232,3.8592824799721352,0.22082897944966912,0.578,0.422
refinement_1,0.22048066875653083,0.554858934169279,0.4406489428563628,3.8610240334378267,0.22048066875653083,0.579,0.421
refinement_1,0.22048066875653083,0.554858934169279,0.44064410520784697,3.861372344130965,0.22048066875653083,0.58,0.42
refinement_1,0.22082897944966912,0.554858934169279,0.44079255190801786,3.861720654824103,0.22082897944966912,0.581,0.419
refinement_1,0.22082897944966912,0.554858934169279,0.44079255190801786,3.861720654824103,0.22082897944966912,0.582,0.418
refinement_1,0.22048066875653083,0.554858934169279,0.44061839656144874,3.8620689655172415,0.22048066875653083,0.583,0.417
refinement_1,0.22082897944966912,0.554858934169279,0.4408337410296667,3.862765586903518,0.22082897944966912,0.584,0.416
refinement_1,0.22082897944966912,0.554858934169279,0.44084203414140816,3.8624172762103797,0.22082897944966912,0.585,0.415
refinement_1,0.22082897944966912,0.554858934169279,0.44084410741934354,3.8624172762103797,0.22082897944966912,0.586,0.414
refinement_1,0.22048066875653083,0.554858934169279,0.44063579953078497,3.8634622082897945,0.22048066875653083,0.587,0.413
refinement_1,0.22048066875653083,0.5541623127830024,0.4405777477485952,3.864158829676071,0.22048066875653083,0.588,0.412
refinement_1,0.22048066875653083,0.554858934169279,0.44048541777120775,3.865552072448624,0.22048066875653083,0.589,0.411
refinement_1,0.22013235806339254,0.554858934169279,0.44026620318417703,3.8659003831417627,0.22013235806339254,0.59,0.41
refinement_1,0.22013235806339254,0.5545106234761407,0.4401789534626535,3.8676419366074537,0.22013235806339254,0.591,0.409
refinement_1,0.22013235806339254,0.5545106234761407,0.4401843439852855,3.8676419366074537,0.22013235806339254,0.592,0.408
refinement_1,0.22013235806339254,0.5541623127830024,0.44011164103901923,3.8697318007662833,0.22013235806339254,0.593,0.407
refinement_1,0.22048066875653083,0.5541623127830024,0.44029782139761336,3.8697318007662833,0.22048066875653083,0.594,0.406
refinement_1,0.22048066875653083,0.5541623127830024,0.4402508270977455,3.8711250435388367,0.22048066875653083,0.595,0.405
refinement_1,0.22048066875653083,0.5541623127830024,0.4402317403754195,3.8721699756182515,0.22048066875653083,0.596,0.404
refinement_1,0.22082897944966912,0.5538140020898642,0.44037686983089375,3.8721699756182515,0.22082897944966912,0.597,0.403
refinement_1,0.22082897944966912,0.5538140020898642,0.44037686983089375,3.8721699756182515,0.22082897944966912,0.598,0.402
refinement_1,0.22048066875653083,0.5538140020898642,0.4402027144843246,3.8725182863113896,0.22048066875653083,0.599,0.401
refinement_1,0.22117729014280738,0.5538140020898642,0.440818880121389,3.8686868686868685,0.22117729014280738,0.6,0.4
refinement_1,0.21978404737025425,0.5513758272378962,0.4394269151453069,3.879484500174155,0.21978404737025425,0.601,0.399
refinement_1,0.21978404737025425,0.5513758272378962,0.4394269151453069,3.879484500174155,0.21978404737025425,0.602,0.398
refinement_1,0.21978404737025425,0.5517241379310345,0.43945594103640173,3.879136189481017,0.21978404737025425,0.603,0.397
refinement_1,0.21978404737025425,0.5517241379310345,0.439462977616061,3.8784395680947403,0.21978404737025425,0.604,0.396
refinement_1,0.22013235806339254,0.5517241379310345,0.43963200631173555,3.879484500174155,0.22013235806339254,0.605,0.395
refinement_1,0.21978404737025425,0.5517241379310345,0.4394578509651664,3.8798328108672937,0.21978404737025425,0.606,0.394
refinement_1,0.21978404737025425,0.5513758272378962,0.43938777417095165,3.8812260536398466,0.21978404737025425,0.607,0.393
refinement_1,0.22013235806339254,0.5513758272378962,0.43951631740294317,3.8822709857192614,0.22013235806339254,0.608,0.392
refinement_1,0.22048066875653083,0.5506792058516197,0.43952625657171207,3.8847091605712296,0.22048066875653083,0.609,0.391
refinement_1,0.22048066875653083,0.5506792058516197,0.43951604966495345,3.8850574712643677,0.22048066875653083,0.61,0.39
refinement_1,0.22013235806339254,0.5506792058516197,0.4393244787837275,3.8857540926506444,0.22013235806339254,0.611,0.389
refinement_1,0.22048066875653083,0.5503308951584813,0.4393116244605283,3.887495646116336,0.22048066875653083,0.612,0.388
refinement_1,0.22048066875653083,0.5503308951584813,0.43930098163379344,3.887843956809474,0.22048066875653083,0.613,0.387
refinement_1,0.22013235806339254,0.5503308951584813,0.4391330461210304,3.887843956809474,0.22013235806339254,0.614,0.386
refinement_1,0.22013235806339254,0.5503308951584813,0.4391330461210304,3.887843956809474,0.22013235806339254,0.615,0.385
refinement_1,0.22048066875653083,0.5475444096133751,0.43891342944373335,3.895158481365378,0.22048066875653083,0.616,0.384
refinement_1,0.22048066875653083,0.5475444096133751,0.43891342944373335,3.895158481365378,0.22048066875653083,0.617,0.383
refinement_1,0.22048066875653083,0.5471960989202369,0.43887956590412275,3.8958551027516544,0.22048066875653083,0.618,0.382
refinement_1,0.22048066875653083,0.5471960989202369,0.43885731272095,3.896551724137931,0.22048066875653083,0.619,0.381
refinement_1,0.22082897944966912,0.5468477882270986,0.43888115541720657,3.8993382096830373,0.22082897944966912,0.62,0.38
refinement_1,0.22013235806339254,0.5471960989202369,0.43862089862612436,3.898989898989899,0.22013235806339254,0.621,0.379
refinement_1,0.22013235806339254,0.5471960989202369,0.438613158388499,3.8996865203761755,0.22013235806339254,0.622,0.378
refinement_1,0.22048066875653083,0.5471960989202369,0.43879686337889157,3.8993382096830373,0.22048066875653083,0.623,0.377
refinement_1,0.22048066875653083,0.5471960989202369,0.43879686337889157,3.8993382096830373,0.22048066875653083,0.624,0.376
refinement_1,0.22048066875653083,0.546151166840822,0.43875940615752634,3.9024730059212818,0.22048066875653083,0.625,0.375
refinement_1,0.2190874259839777,0.5458028561476838,0.43766593811003535,3.9094392197840473,0.2190874259839777,0.626,0.374
refinement_1,0.219435736677116,0.5458028561476838,0.43784009345660446,3.909090909090909,0.219435736677116,0.627,0.373
refinement_1,0.2190874259839777,0.5458028561476838,0.43764935188655246,3.910135841170324,0.2190874259839777,0.628,0.372
refinement_1,0.21873911529083942,0.5458028561476838,0.4374653704591019,3.911180773249739,0.21873911529083942,0.629,0.371
refinement_1,0.21873911529083942,0.5454545454545454,0.43738300478112496,3.913967258794845,0.21873911529083942,0.63,0.37
refinement_1,0.21873911529083942,0.5451062347614072,0.43734775905622414,3.9146638801811218,0.21873911529083942,0.631,0.369
refinement_1,0.21839080459770116,0.5454545454545454,0.43714181344797964,3.9171020550330895,0.21839080459770116,0.632,0.368
refinement_1,0.21839080459770116,0.5454545454545454,0.43714181344797964,3.9171020550330895,0.21839080459770116,0.633,0.367
refinement_1,0.21839080459770116,0.5451062347614072,0.43710656772307865,3.917798676419366,0.21839080459770116,0.634,0.366
refinement_1,0.21839080459770116,0.5451062347614072,0.43702280729449067,3.918843608498781,0.21839080459770116,0.635,0.365
refinement_1,0.21839080459770116,0.5451062347614072,0.43702280729449067,3.918843608498781,0.21839080459770116,0.636,0.364
refinement_1,0.21839080459770116,0.5444096133751306,0.43677057104434425,3.92302333681644,0.21839080459770116,0.637,0.363
refinement_1,0.21873911529083942,0.5444096133751306,0.43693850655710736,3.92302333681644,0.21873911529083942,0.638,0.362
refinement_1,0.21873911529083942,0.5444096133751306,0.43691279791070914,3.923719958202717,0.21873911529083942,0.639,0.361
refinement_1,0.21839080459770116,0.544757924068269,0.4367448623979459,3.9247648902821317,0.21839080459770116,0.64,0.36
refinement_1,0.21839080459770116,0.5444096133751306,0.4366917864828011,3.9261581330546846,0.21839080459770116,0.641,0.359
refinement_1,0.21873911529083942,0.5444096133751306,0.43684368864619755,3.926506443747823,0.21873911529083942,0.642,0.358
refinement_1,0.21873911529083942,0.5440613026819924,0.4366576465061325,3.9292929292929295,0.21873911529083942,0.643,0.357
refinement_1,0.21839080459770116,0.5440613026819924,0.43648349115956336,3.9296412399860676,0.21839080459770116,0.644,0.356
refinement_1,0.21839080459770116,0.5440613026819924,0.43648832880807914,3.9292929292929295,0.21839080459770116,0.645,0.355
refinement_1,0.21839080459770116,0.543712991988854,0.43640553590919423,3.931382793451759,0.21839080459770116,0.646,0.354
refinement_1,0.21839080459770116,0.543712991988854,0.43639005543394366,3.9320794148380354,0.21839080459770116,0.647,0.353
refinement_1,0.21804249390456287,0.543712991988854,0.43624741391199173,3.93312434691745,0.21804249390456287,0.648,0.352
refinement_1,0.21804249390456287,0.543712991988854,0.43621202996856184,3.9345175896900035,0.21804249390456287,0.649,0.351
refinement_1,0.21769418321142459,0.5440613026819924,0.43596918001306817,3.936259143155695,0.21769418321142459,0.65,0.35
refinement_1,0.21769418321142459,0.543712991988854,0.43586371927542367,3.93730407523511,0.21769418321142459,0.651,0.349
refinement_1,0.21769418321142459,0.5433646812957158,0.43580001309886474,3.9390456287008013,0.21769418321142459,0.652,0.348
refinement_1,0.21804249390456287,0.5426680599094392,0.43579684663801804,3.9404388714733543,0.21804249390456287,0.653,0.347
refinement_1,0.21804249390456287,0.542319749216301,0.43573782732612515,3.941483803552769,0.21804249390456287,0.654,0.346
refinement_1,0.21769418321142459,0.542319749216301,0.435563671979556,3.941832114245907,0.21769418321142459,0.655,0.345
refinement_1,0.21769418321142459,0.542319749216301,0.435546256444899,3.9421804249390457,0.21769418321142459,0.656,0.344
refinement_1,0.21769418321142459,0.542319749216301,0.43550107155122925,3.9446185997910135,0.21769418321142459,0.657,0.343
refinement_1,0.21769418321142459,0.542319749216301,0.4355068767294482,3.9446185997910135,0.21769418321142459,0.658,0.342
refinement_1,0.21769418321142459,0.542319749216301,0.4355068767294482,3.9446185997910135,0.21769418321142459,0.659,0.341
refinement_1,0.21769418321142459,0.542319749216301,0.4355343822167238,3.9435736677115987,0.21769418321142459,0.66,0.34
refinement_1,0.21769418321142459,0.542319749216301,0.4355343822167238,3.9435736677115987,0.21769418321142459,0.661,0.339
refinement_1,0.21804249390456287,0.542319749216301,0.435708537563293,3.9432253570184606,0.21804249390456287,0.662,0.338
refinement_1,0.21769418321142459,0.542319749216301,0.4355343822167238,3.9435736677115987,0.21769418321142459,0.663,0.337
refinement_1,0.21769418321142459,0.542319749216301,0.4355343822167238,3.9435736677115987,0.21769418321142459,0.664,0.336
refinement_1,0.21804249390456287,0.542319749216301,0.435708537563293,3.9432253570184606,0.21804249390456287,0.665,0.335
refinement_1,0.21804249390456287,0.542319749216301,0.435708537563293,3.9432253570184606,0.21804249390456287,0.666,0.334
refinement_1,0.21804249390456287,0.5416231278300244,0.4344132530652917,3.964123998606757,0.21804249390456287,0.667,0.333
refinement_1,0.21769418321142459,0.5416231278300244,0.43423909771872254,3.9644723092998957,0.21769418321142459,0.668,0.332
refinement_1,0.21769418321142459,0.5416231278300244,0.43423909771872254,3.9644723092998957,0.21769418321142459,0.669,0.331
refinement_1,0.21804249390456287,0.5416231278300244,0.4344132530652917,3.964123998606757,0.21804249390456287,0.67,0.33
refinement_1,0.21769418321142459,0.5416231278300244,0.43423909771872254,3.9644723092998957,0.21769418321142459,0.671,0.329
refinement_1,0.21769418321142459,0.5416231278300244,0.43423909771872254,3.9644723092998957,0.21769418321142459,0.672,0.328
refinement_1,0.21769418321142459,0.5416231278300244,0.43423522759990996,3.964820619993034,0.21769418321142459,0.673,0.327
refinement_1,0.21769418321142459,0.5416231278300244,0.43423522759990996,3.964820619993034,0.21769418321142459,0.674,0.326
refinement_1,0.21769418321142459,0.5412748171368861,0.4341777286918364,3.9662138627655867,0.21769418321142459,0.675,0.325
refinement_1,0.21769418321142459,0.5412748171368861,0.4341951442264933,3.9658655520724486,0.21769418321142459,0.676,0.324
refinement_1,0.21804249390456287,0.5409265064437478,0.43432922876496644,3.9658655520724486,0.21804249390456287,0.677,0.323
refinement_1,0.21769418321142459,0.5409265064437478,0.434147333180772,3.9662138627655867,0.21769418321142459,0.678,0.322
refinement_1,0.21769418321142459,0.5405781957506095,0.4340912164579886,3.96760710553814,0.21769418321142459,0.679,0.321
refinement_1,0.21804249390456287,0.5395332636711947,0.4341782941312731,3.968303726924417,0.21804249390456287,0.68,0.32
refinement_1,0.21804249390456287,0.5395332636711947,0.4341586458357627,3.969000348310693,0.21804249390456287,0.681,0.319
refinement_1,0.21804249390456287,0.5391849529780565,0.4340855282339095,3.9693486590038316,0.21804249390456287,0.682,0.318
refinement_1,0.21769418321142459,0.5388366422849181,0.4338629964021822,3.9710902124695227,0.21769418321142459,0.683,0.317
refinement_1,0.21769418321142459,0.5388366422849181,0.43385138604574425,3.971438523162661,0.21769418321142459,0.684,0.316
refinement_1,0.21804249390456287,0.5381400208986415,0.43388428205565177,3.9731800766283527,0.21804249390456287,0.685,0.315
refinement_1,0.21769418321142459,0.5377917102055033,0.4335649972536085,3.9745733194009056,0.21769418321142459,0.686,0.314
refinement_1,0.21769418321142459,0.5377917102055033,0.4335649972536085,3.9745733194009056,0.21769418321142459,0.687,0.313
refinement_1,0.21769418321142459,0.5370950888192267,0.4334571868009704,3.9780564263322886,0.21769418321142459,0.688,0.312
refinement_1,0.21769418321142459,0.5370950888192267,0.43343977126631344,3.9784047370254267,0.21769418321142459,0.689,0.311
refinement_1,0.21769418321142459,0.5374433995123651,0.4334513816227514,3.9791013584117034,0.21769418321142459,0.69,0.31
refinement_1,0.21769418321142459,0.5374433995123651,0.43345840950334247,3.9791013584117034,0.21769418321142459,0.691,0.309
refinement_1,0.21769418321142459,0.5374433995123651,0.4334467991469044,3.9794496691048415,0.21769418321142459,0.692,0.308
refinement_1,0.21699756182514804,0.5367467781260885,0.4327486573568085,3.982236154649948,0.21699756182514804,0.693,0.307
refinement_1,0.21699756182514804,0.5367467781260885,0.43278929360434126,3.982236154649948,0.21699756182514804,0.694,0.306
refinement_1,0.21699756182514804,0.5367467781260885,0.4328267633910274,3.982584465343086,0.21699756182514804,0.695,0.305
refinement_1,0.21664925113200975,0.5363984674329502,0.43244251588034305,3.986415882967607,0.21664925113200975,0.696,0.304
refinement_1,0.21664925113200975,0.5363984674329502,0.43237285374171536,3.9871125043538838,0.21664925113200975,0.697,0.303
refinement_1,0.21664925113200975,0.5360501567398119,0.43233899020210476,3.9878091257401604,0.21664925113200975,0.698,0.302
refinement_1,0.21664925113200975,0.5357018460466736,0.4323016711992685,3.9885057471264367,0.21664925113200975,0.699,0.301
refinement_1,0.21525600835945663,0.5346569139672588,0.4315512953705228,3.991292232671543,0.21525600835945663,0.7,0.3
refinement_1,0.21490769766631834,0.533611981887844,0.43124569420285275,3.9944270289097874,0.21490769766631834,0.701,0.299
refinement_1,0.21490769766631834,0.533611981887844,0.43130374598504245,3.9940787182166493,0.21490769766631834,0.702,0.298
refinement_1,0.21490769766631834,0.533611981887844,0.43122594151852317,3.995471960989202,0.21490769766631834,0.703,0.297
