phase,top1_hit_rate,top3_hit_rate,mrr,mean_winner_rank,objective_value,a0_weight,a1_weight,c1_weight,c2_weight,c3_weight,b1_weight,b2_weight,b3_weight,b4_weight,b5_weight,b6_weight
global_simplex,0.3387476459510358,0.6955037664783428,0.5507673251758687,2.9748116760828625,0.6955037664783428,0.0,0.0,0.0,0.0,0.286,0.0,0.143,0.286,0.0,0.0,0.285
global_simplex,0.3413370998116761,0.7019774011299436,0.5540287363557108,2.92219868173258,0.7019774011299436,0.0,0.0,0.0,0.0,0.286,0.0,0.143,0.286,0.0,0.285,0.0
global_simplex,0.3165018832391714,0.6652542372881356,0.5299291414669232,3.1093455743879472,0.6652542372881356,0.0,0.0,0.0,0.0,0.286,0.0,0.143,0.286,0.285,0.0,0.0
global_simplex,0.3423964218455744,0.6978578154425612,0.5531578172821087,2.958804143126177,0.6978578154425612,0.0,0.0,0.0,0.0,0.286,0.0,0.143,0.428,0.0,0.0,0.143
global_simplex,0.3409839924670433,0.701271186440678,0.5532812098578312,2.9367937853107344,0.701271186440678,0.0,0.0,0.0,0.0,0.286,0.0,0.143,0.428,0.0,0.143,0.0
global_simplex,0.3310969868173258,0.683027306967985,0.5429370682283801,3.0176553672316384,0.683027306967985,0.0,0.0,0.0,0.0,0.286,0.0,0.143,0.428,0.143,0.0,0.0
global_simplex,0.3415725047080979,0.6972693032015066,0.552410674568159,2.955743879472693,0.6972693032015066,0.0,0.0,0.0,0.0,0.286,0.0,0.143,0.571,0.0,0.0,0.0
global_simplex,0.3310969868173258,0.6857344632768362,0.5440436744020771,3.0045903954802258,0.6857344632768362,0.0,0.0,0.0,0.0,0.286,0.0,0.285,0.0,0.143,0.143,0.143
global_simplex,0.3423964218455744,0.6998587570621468,0.5541383470055761,2.9354990583804144,0.6998587570621468,0.0,0.0,0.0,0.0,0.286,0.0,0.285,0.143,0.0,0.143,0.143
global_simplex,0.3301553672316384,0.6838512241054614,0.5427114872206665,3.0207156308851224,0.6838512241054614,0.0,0.0,0.0,0.0,0.286,0.0,0.285,0.143,0.143,0.0,0.143
global_simplex,0.3345103578154426,0.6866760828625236,0.5458124355634926,2.9950564971751414,0.6866760828625236,0.0,0.0,0.0,0.0,0.286,0.0,0.285,0.143,0.143,0.143,0.0
global_simplex,0.3361581920903955,0.6927966101694916,0.5489207355732756,2.995527306967985,0.6927966101694916,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.0,0.0,0.0,0.428
global_simplex,0.3407485875706215,0.6969161958568738,0.5527163457292315,2.954213747645951,0.6969161958568738,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.0,0.0,0.143,0.285
global_simplex,0.3402777777777778,0.701153483992467,0.5536220179890705,2.9292608286252353,0.701153483992467,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.0,0.0,0.285,0.143
global_simplex,0.3411016949152542,0.699623352165725,0.5540706128982932,2.921727871939736,0.699623352165725,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.0,0.0,0.428,0.0
global_simplex,0.3294491525423729,0.6804378531073446,0.5412993544172898,3.0407250470809792,0.6804378531073446,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.0,0.143,0.0,0.285
global_simplex,0.3332156308851224,0.6854990583804144,0.5454624321326278,2.9892890772128062,0.6854990583804144,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.0,0.143,0.285,0.0
global_simplex,0.3162664783427495,0.664783427495292,0.5296353142045227,3.120291902071563,0.664783427495292,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.0,0.285,0.0,0.143
global_simplex,0.318620527306968,0.6684322033898306,0.5319607469324963,3.094868173258004,0.6684322033898306,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.0,0.285,0.143,0.0
global_simplex,0.3054378531073446,0.6420668549905838,0.5174163459474199,3.2263418079096047,0.6420668549905838,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.0,0.428,0.0,0.0
global_simplex,0.3385122410546139,0.6959745762711864,0.5508003557438569,2.9736346516007535,0.6959745762711864,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.143,0.0,0.0,0.285
global_simplex,0.3409839924670433,0.7010357815442562,0.5537711128194855,2.923611111111111,0.7010357815442562,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.143,0.0,0.285,0.0
global_simplex,0.3166195856873823,0.6649011299435028,0.5300790095811275,3.1099340866290017,0.6649011299435028,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.143,0.285,0.0,0.0
global_simplex,0.3435734463276836,0.6976224105461394,0.5539152983185448,2.955861581920904,0.6976224105461394,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.285,0.0,0.0,0.143
global_simplex,0.3423964218455744,0.701271186440678,0.5541840479958393,2.9342043314500943,0.701271186440678,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.285,0.0,0.143,0.0
global_simplex,0.330743879472693,0.6856167608286252,0.5431856331573834,3.0133003766478343,0.6856167608286252,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.285,0.143,0.0,0.0
global_simplex,0.3415725047080979,0.6979755178907722,0.5528068006616715,2.9550376647834273,0.6979755178907722,0.0,0.0,0.0,0.0,0.286,0.0,0.286,0.428,0.0,0.0,0.0
global_simplex,0.3381591337099812,0.6957391713747646,0.5506625972374539,2.974693973634652,0.6957391713747646,0.0,0.0,0.0,0.0,0.286,0.0,0.428,0.0,0.0,0.0,0.286
global_simplex,0.3418079096045198,0.698210922787194,0.5536929358698397,2.9407956685499057,0.698210922787194,0.0,0.0,0.0,0.0,0.286,0.0,0.428,0.0,0.0,0.143,0.143
global_simplex,0.3408662900188324,0.7006826741996234,0.5538672263601612,2.9234934086629,0.7006826741996234,0.0,0.0,0.0,0.0,0.286,0.0,0.428,0.0,0.0,0.286,0.0
global_simplex,0.3299199623352166,0.684557438794727,0.5426973277167476,3.0194209039548023,0.684557438794727,0.0,0.0,0.0,0.0,0.286,0.0,0.428,0.0,0.143,0.0,0.143
global_simplex,0.3340395480225989,0.6865583804143126,0.5457522311335851,2.9944679849340865,0.6865583804143126,0.0,0.0,0.0,0.0,0.286,0.0,0.428,0.0,0.143,0.143,0.0
global_simplex,0.3157956685499058,0.6634887005649718,0.5290255243291967,3.1186440677966103,0.6634887005649718,0.0,0.0,0.0,0.0,0.286,0.0,0.428,0.0,0.286,0.0,0.0
global_simplex,0.342984934086629,0.698093220338983,0.5539936604643507,2.9550376647834273,0.698093220338983,0.0,0.0,0.0,0.0,0.286,0.0,0.428,0.143,0.0,0.0,0.143
global_simplex,0.3427495291902072,0.7009180790960452,0.5542463542551792,2.934086629001883,0.7009180790960452,0.0,0.0,0.0,0.0,0.286,0.0,0.428,0.143,0.0,0.143,0.0
global_simplex,0.3318032015065913,0.6851459510357816,0.5436648561472003,3.0144774011299433,0.6851459510357816,0.0,0.0,0.0,0.0,0.286,0.0,0.428,0.143,0.143,0.0,0.0
global_simplex,0.3418079096045198,0.6975047080979284,0.5530960829424795,2.955508474576271,0.6975047080979284,0.0,0.0,0.0,0.0,0.286,0.0,0.428,0.286,0.0,0.0,0.0
global_simplex,0.3415725047080979,0.698210922787194,0.5534232719702333,2.955743879472693,0.698210922787194,0.0,0.0,0.0,0.0,0.286,0.0,0.571,0.0,0.0,0.0,0.143
global_simplex,0.3425141242937853,0.7005649717514124,0.5544734962019534,2.9334981167608287,0.7005649717514124,0.0,0.0,0.0,0.0,0.286,0.0,0.571,0.0,0.0,0.143,0.0
global_simplex,0.3325094161958569,0.6862052730696798,0.5443107514346913,3.0111817325800376,0.6862052730696798,0.0,0.0,0.0,0.0,0.286,0.0,0.571,0.0,0.143,0.0,0.0
global_simplex,0.3426318267419962,0.6973870056497176,0.5537449495341427,2.9537429378531073,0.6973870056497176,0.0,0.0,0.0,0.0,0.286,0.0,0.571,0.143,0.0,0.0,0.0
global_simplex,0.3408662900188324,0.6973870056497176,0.5528686166574565,2.9552730696798495,0.6973870056497176,0.0,0.0,0.0,0.0,0.286,0.0,0.714,0.0,0.0,0.0,0.0
global_simplex,0.3315677966101695,0.6717278719397364,0.5412368908881946,3.086511299435028,0.6717278719397364,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.0,0.0,0.0,0.571
global_simplex,0.3335687382297552,0.6867937853107344,0.5457262019276474,3.030249529190207,0.6867937853107344,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.0,0.0,0.143,0.428
global_simplex,0.3335687382297552,0.6911487758945386,0.5474861719874053,2.9962335216572504,0.6911487758945386,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.0,0.0,0.286,0.285
global_simplex,0.3346280602636535,0.6926789077212806,0.5487464981594546,2.971280602636535,0.6926789077212806,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.0,0.0,0.428,0.143
global_simplex,0.3339218455743879,0.6946798493408662,0.5481967835339988,2.9653954802259888,0.6946798493408662,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.0,0.0,0.571,0.0
global_simplex,0.3243879472693032,0.6717278719397364,0.5352289443920782,3.1179378531073447,0.6717278719397364,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.0,0.143,0.0,0.428
global_simplex,0.3259180790960452,0.676906779661017,0.5383771807941999,3.0732109227871938,0.676906779661017,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.0,0.143,0.143,0.285
global_simplex,0.3282721280602637,0.6792608286252354,0.5408300862926549,3.042961393596987,0.6792608286252354,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.0,0.143,0.285,0.143
global_simplex,0.327683615819209,0.6810263653483992,0.540562607511758,3.0321327683615817,0.6810263653483992,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.0,0.143,0.428,0.0
global_simplex,0.3116760828625235,0.6588983050847458,0.5258786368867572,3.156779661016949,0.6588983050847458,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.0,0.285,0.143,0.143
global_simplex,0.309439736346516,0.6541902071563088,0.5227336177371483,3.1944444444444446,0.6541902071563088,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.0,0.286,0.0,0.285
global_simplex,0.3139124293785311,0.6612523540489642,0.5274226153110324,3.1360640301318266,0.6612523540489642,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.0,0.286,0.285,0.0
global_simplex,0.297316384180791,0.6380649717514124,0.5109247880963979,3.2815442561205272,0.6380649717514124,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.0,0.428,0.0,0.143
global_simplex,0.2983757062146893,0.6404190207156308,0.5129912574739544,3.2540018832391713,0.6404190207156308,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.0,0.428,0.143,0.0
global_simplex,0.2863700564971751,0.621939736346516,0.5003119235728702,3.3647598870056497,0.621939736346516,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.0,0.571,0.0,0.0
global_simplex,0.3339218455743879,0.6823210922787194,0.5450979834012997,3.0437853107344632,0.6823210922787194,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.143,0.0,0.0,0.428
global_simplex,0.3363935969868173,0.6923258003766478,0.5488411683459331,2.996586629001883,0.6923258003766478,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.143,0.0,0.143,0.285
global_simplex,0.3374529190207156,0.6960922787193974,0.5507164401629415,2.9612758945386064,0.6960922787193974,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.143,0.0,0.285,0.143
global_simplex,0.3407485875706215,0.6976224105461394,0.552799042673687,2.941972693032015,0.6976224105461394,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.143,0.0,0.428,0.0
global_simplex,0.326153483992467,0.6754943502824858,0.5380564853905243,3.084392655367232,0.6754943502824858,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.143,0.143,0.0,0.285
global_simplex,0.3286252354048964,0.67984934086629,0.5414600615695233,3.0277777777777777,0.67984934086629,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.143,0.143,0.285,0.0
global_simplex,0.3139124293785311,0.6594868173258004,0.5265160859881904,3.158662900188324,0.6594868173258004,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.143,0.285,0.0,0.143
global_simplex,0.3146186440677966,0.6594868173258004,0.5279505409713735,3.1366525423728815,0.6594868173258004,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.143,0.285,0.143,0.0
global_simplex,0.3021421845574388,0.6377118644067796,0.5142374172829682,3.2602401129943503,0.6377118644067796,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.143,0.428,0.0,0.0
global_simplex,0.3378060263653484,0.6971516007532956,0.5504213696039246,2.9718691148775895,0.6971516007532956,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.285,0.0,0.143,0.143
global_simplex,0.3295668549905838,0.6760828625235404,0.5405188953388101,3.056379472693032,0.6760828625235404,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.285,0.143,0.0,0.143
global_simplex,0.330861581920904,0.6816148775894538,0.5426580922608449,3.0263653483992465,0.6816148775894538,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.285,0.143,0.143,0.0
global_simplex,0.3365112994350282,0.6871468926553672,0.5479021338308044,3.0142419962335216,0.6871468926553672,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.286,0.0,0.0,0.285
global_simplex,0.3419256120527307,0.6970338983050848,0.5534696689975617,2.940913370998117,0.6970338983050848,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.286,0.0,0.285,0.0
global_simplex,0.3173258003766478,0.6588983050847458,0.5287947581556339,3.1426553672316384,0.6588983050847458,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.286,0.285,0.0,0.0
global_simplex,0.3380414312617702,0.6927966101694916,0.5497673498556247,2.9885828625235407,0.6927966101694916,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.428,0.0,0.0,0.143
global_simplex,0.341454802259887,0.6973870056497176,0.552476261118561,2.9548022598870056,0.6973870056497176,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.428,0.0,0.143,0.0
global_simplex,0.3279190207156309,0.6802024482109228,0.540303337134197,3.042490583804143,0.6802024482109228,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.428,0.143,0.0,0.0
global_simplex,0.3402777777777778,0.6933851224105462,0.55111006904792,2.9762241054613936,0.6933851224105462,0.0,0.0,0.0,0.0,0.286,0.143,0.0,0.571,0.0,0.0,0.0
global_simplex,0.3329802259887006,0.6832627118644068,0.5449374389081286,3.0402542372881354,0.6832627118644068,0.0,0.0,0.0,0.0,0.286,0.143,0.143,0.0,0.0,0.0,0.428
global_simplex,0.335334274952919,0.6929143126177024,0.5483012317184256,2.996939736346516,0.6929143126177024,0.0,0.0,0.0,0.0,0.286,0.143,0.143,0.0,0.0,0.143,0.285
global_simplex,0.3376883239171375,0.6953860640301318,0.5507678466320741,2.9638653483992465,0.6953860640301318,0.0,0.0,0.0,0.0,0.286,0.143,0.143,0.0,0.0,0.285,0.143
global_simplex,0.3395715630885122,0.698210922787194,0.5523497984347187,2.943973634651601,0.698210922787194,0.0,0.0,0.0,0.0,0.286,0.143,0.143,0.0,0.0,0.428,0.0
global_simplex,0.3263888888888889,0.6766713747645952,0.538176482050069,3.082627118644068,0.6766713747645952,0.0,0.0,0.0,0.0,0.286,0.143,0.143,0.0,0.143,0.0,0.285
global_simplex,0.3282721280602637,0.6803201506591338,0.5415022568977353,3.0255414312617703,0.6803201506591338,0.0,0.0,0.0,0.0,0.286,0.143,0.143,0.0,0.143,0.285,0.0
global_simplex,0.3145009416195857,0.6603107344632768,0.5270767208178925,3.1565442561205272,0.6603107344632768,0.0,0.0,0.0,0.0,0.286,0.143,0.143,0.0,0.285,0.0,0.143
global_simplex,0.3147363465160075,0.6605461393596986,0.5284424128262396,3.131002824858757,0.6605461393596986,0.0,0.0,0.0,0.0,0.286,0.143,0.143,0.0,0.285,0.143,0.0
global_simplex,0.303319209039548,0.6393596986817326,0.5149837424554943,3.2551789077212807,0.6393596986817326,0.0,0.0,0.0,0.0,0.286,0.143,0.143,0.0,0.428,0.0,0.0
global_simplex,0.3363935969868173,0.689147834274953,0.5479418817607362,3.0128295668549905,0.689147834274953,0.0,0.0,0.0,0.0,0.286,0.143,0.143,0.143,0.0,0.0,0.285
global_simplex,0.3416902071563089,0.698210922787194,0.5536570744462667,2.9399717514124295,0.698210922787194,0.0,0.0,0.0,0.0,0.286,0.143,0.143,0.143,0.0,0.285,0.0
global_simplex,0.3161487758945386,0.658662900188324,0.528388296679257,3.1426553672316384,0.658662900188324,0.0,0.0,0.0,0.0,0.286,0.143,0.143,0.143,0.285,0.0,0.0
global_simplex,0.3381591337099812,0.693502824858757,0.5501756100537861,2.9856403013182673,0.693502824858757,0.0,0.0,0.0,0.0,0.286,0.143,0.143,0.285,0.0,0.0,0.143
global_simplex,0.3418079096045198,0.6975047080979284,0.5530876174855672,2.95021186440678,0.6975047080979284,0.0,0.0,0.0,0.0,0.286,0.143,0.143,0.285,0.0,0.143,0.0
global_simplex,0.3288606403013183,0.6820856873822976,0.541265185235876,3.036723163841808,0.6820856873822976,0.0,0.0,0.0,0.0,0.286,0.143,0.143,0.285,0.143,0.0,0.0
global_simplex,0.3395715630885122,0.6931497175141242,0.5508342299832394,2.975635593220339,0.6931497175141242,0.0,0.0,0.0,0.0,0.286,0.143,0.143,0.428,0.0,0.0,0.0
global_simplex,0.3382768361581921,0.6960922787193974,0.55071143643707,2.9731638418079096,0.6960922787193974,0.0,0.0,0.0,0.0,0.286,0.143,0.285,0.0,0.0,0.143,0.143
global_simplex,0.32780131826742,0.6787900188323918,0.5400844901462837,3.0539077212806025,0.6787900188323918,0.0,0.0,0.0,0.0,0.286,0.143,0.285,0.0,0.143,0.0,0.143
global_simplex,0.330743879472693,0.6817325800376648,0.5429127389402805,3.024482109227872,0.6817325800376648,0.0,0.0,0.0,0.0,0.286,0.143,0.285,0.0,0.143,0.143,0.0
global_simplex,0.3381591337099812,0.6940913370998116,0.5503099870154938,2.984580979284369,0.6940913370998116,0.0,0.0,0.0,0.0,0.286,0.143,0.285,0.143,0.0,0.0,0.143
global_simplex,0.3420433145009416,0.6956214689265536,0.5531920096538714,2.95280131826742,0.6956214689265536,0.0,0.0,0.0,0.0,0.286,0.143,0.285,0.143,0.0,0.143,0.0
global_simplex,0.3280367231638418,0.6817325800376648,0.5407961784109369,3.0404896421845575,0.6817325800376648,0.0,0.0,0.0,0.0,0.286,0.143,0.285,0.143,0.143,0.0,0.0
global_simplex,0.3350988700564972,0.6897363465160076,0.5476760151989656,3.010475517890772,0.6897363465160076,0.0,0.0,0.0,0.0,0.286,0.143,0.286,0.0,0.0,0.0,0.285
global_simplex,0.3413370998116761,0.6989171374764596,0.5533670249242247,2.941972693032015,0.6989171374764596,0.0,0.0,0.0,0.0,0.286,0.143,0.286,0.0,0.0,0.285,0.0
global_simplex,0.3162664783427495,0.6588983050847458,0.5285738606183523,3.1426553672316384,0.6588983050847458,0.0,0.0,0.0,0.0,0.286,0.143,0.286,0.0,0.285,0.0,0.0
global_simplex,0.3406308851224105,0.6944444444444444,0.5516582490275974,2.974693973634652,0.6944444444444444,0.0,0.0,0.0,0.0,0.286,0.143,0.286,0.285,0.0,0.0,0.0
global_simplex,0.3370998116760829,0.693738229755179,0.5497559813590871,2.985051789077213,0.693738229755179,0.0,0.0,0.0,0.0,0.286,0.143,0.428,0.0,0.0,0.0,0.143
global_simplex,0.3407485875706215,0.6972693032015066,0.5526423693355166,2.9556261770244823,0.6972693032015066,0.0,0.0,0.0,0.0,0.286,0.143,0.428,0.0,0.0,0.143,0.0
global_simplex,0.3274482109227872,0.6825564971751412,0.5405161285016499,3.0417843691148776,0.6825564971751412,0.0,0.0,0.0,0.0,0.286,0.143,0.428,0.0,0.143,0.0,0.0
global_simplex,0.3407485875706215,0.69515065913371,0.5520612949903189,2.9718691148775895,0.69515065913371,0.0,0.0,0.0,0.0,0.286,0.143,0.428,0.143,0.0,0.0,0.0
global_simplex,0.3395715630885122,0.6944444444444444,0.5514797362608079,2.9733992467043313,0.6944444444444444,0.0,0.0,0.0,0.0,0.286,0.143,0.571,0.0,0.0,0.0,0.0
global_simplex,0.3263888888888889,0.673728813559322,0.5376926605122213,3.0893361581920904,0.673728813559322,0.0,0.0,0.0,0.0,0.286,0.285,0.0,0.0,0.143,0.143,0.143
global_simplex,0.3381591337099812,0.6898540489642184,0.548863895703584,3.0111817325800376,0.6898540489642184,0.0,0.0,0.0,0.0,0.286,0.285,0.0,0.143,0.0,0.143,0.143
global_simplex,0.3265065913370998,0.672316384180791,0.5375793939529813,3.096162900188324,0.672316384180791,0.0,0.0,0.0,0.0,0.286,0.285,0.0,0.143,0.143,0.0,0.143
global_simplex,0.3294491525423729,0.6759651600753296,0.5403978384557476,3.06379472693032,0.6759651600753296,0.0,0.0,0.0,0.0,0.286,0.285,0.0,0.143,0.143,0.143,0.0
global_simplex,0.3373352165725047,0.6912664783427496,0.5485399026977409,3.0120056497175143,0.6912664783427496,0.0,0.0,0.0,0.0,0.286,0.285,0.143,0.0,0.0,0.143,0.143
global_simplex,0.3260357815442561,0.6718455743879472,0.5370945889484026,3.0971045197740112,0.6718455743879472,0.0,0.0,0.0,0.0,0.286,0.285,0.143,0.0,0.143,0.0,0.143
global_simplex,0.3289783427495292,0.6766713747645952,0.5401940204464917,3.0647363465160073,0.6766713747645952,0.0,0.0,0.0,0.0,0.286,0.285,0.143,0.0,0.143,0.143,0.0
global_simplex,0.335334274952919,0.688912429378531,0.5470608784786037,3.025894538606403,0.688912429378531,0.0,0.0,0.0,0.0,0.286,0.285,0.143,0.143,0.0,0.0,0.143
global_simplex,0.3388653483992467,0.695032956685499,0.5503587648096813,2.9885828625235407,0.695032956685499,0.0,0.0,0.0,0.0,0.286,0.285,0.143,0.143,0.0,0.143,0.0
global_simplex,0.327683615819209,0.6754943502824858,0.538877166984511,3.0745056497175143,0.6754943502824858,0.0,0.0,0.0,0.0,0.286,0.285,0.143,0.143,0.143,0.0,0.0
global_simplex,0.3298022598870056,0.673728813559322,0.5401335697416186,3.099223163841808,0.673728813559322,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.0,0.0,0.0,0.428
global_simplex,0.3334510357815443,0.6850282485875706,0.5449704108469984,3.0450800376647833,0.6850282485875706,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.0,0.0,0.143,0.285
global_simplex,0.3350988700564972,0.6897363465160076,0.5472828194182343,3.0114171374764593,0.6897363465160076,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.0,0.0,0.285,0.143
global_simplex,0.335334274952919,0.6907956685499058,0.5481988247745643,2.987758945386064,0.6907956685499058,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.0,0.0,0.428,0.0
global_simplex,0.3249764595103578,0.6689030131826742,0.535119467984933,3.126647834274953,0.6689030131826742,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.0,0.143,0.0,0.285
global_simplex,0.3273305084745763,0.6749058380414312,0.5387714340221387,3.0677966101694913,0.6749058380414312,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.0,0.143,0.285,0.0
global_simplex,0.3107344632768362,0.6520715630885122,0.5226242109010459,3.207038606403013,0.6520715630885122,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.0,0.285,0.0,0.143
global_simplex,0.3116760828625235,0.6577212806026366,0.5248984285619166,3.1743173258003767,0.6577212806026366,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.0,0.285,0.143,0.0
global_simplex,0.2955508474576271,0.6345338983050848,0.5093116544211177,3.2993173258003767,0.6345338983050848,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.0,0.428,0.0,0.0
global_simplex,0.3333333333333333,0.6810263653483992,0.5441893120741985,3.0582627118644066,0.6810263653483992,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.143,0.0,0.0,0.285
global_simplex,0.3387476459510358,0.6931497175141242,0.5500869847091587,2.9869350282485874,0.6931497175141242,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.143,0.0,0.285,0.0
global_simplex,0.3128531073446328,0.6557203389830508,0.5245653704163588,3.1833804143126176,0.6557203389830508,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.143,0.285,0.0,0.0
global_simplex,0.3362758945386064,0.687382297551789,0.5471656897062965,3.0308380414312617,0.687382297551789,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.285,0.0,0.0,0.143
global_simplex,0.3370998116760829,0.693620527306968,0.5490889639106429,2.9944679849340865,0.693620527306968,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.285,0.0,0.143,0.0
global_simplex,0.3273305084745763,0.6758474576271186,0.5384530037602063,3.0783898305084745,0.6758474576271186,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.285,0.143,0.0,0.0
global_simplex,0.3360404896421846,0.690560263653484,0.5474802409742368,3.016949152542373,0.690560263653484,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.428,0.0,0.0,0.0
global_simplex,0.332391713747646,0.682791902071563,0.5438799779813185,3.059439736346516,0.682791902071563,0.0,0.0,0.0,0.0,0.286,0.286,0.143,0.0,0.0,0.0,0.285
global_simplex,0.3387476459510358,0.6932674199623352,0.5499511797446102,2.9883474576271185,0.6932674199623352,0.0,0.0,0.0,0.0,0.286,0.286,0.143,0.0,0.0,0.285,0.0
global_simplex,0.3129708097928437,0.6560734463276836,0.5247703433702726,3.1836158192090394,0.6560734463276836,0.0,0.0,0.0,0.0,0.286,0.286,0.143,0.0,0.285,0.0,0.0
global_simplex,0.3356873822975518,0.6915018832391714,0.5474573658189466,3.015183615819209,0.6915018832391714,0.0,0.0,0.0,0.0,0.286,0.286,0.143,0.285,0.0,0.0,0.0
global_simplex,0.3341572504708098,0.6885593220338984,0.5465287828017338,3.0294256120527305,0.6885593220338984,0.0,0.0,0.0,0.0,0.286,0.286,0.285,0.0,0.0,0.0,0.143
global_simplex,0.3380414312617702,0.6947975517890772,0.5496145826212904,2.9931732580037664,0.6947975517890772,0.0,0.0,0.0,0.0,0.286,0.286,0.285,0.0,0.0,0.143,0.0
global_simplex,0.3259180790960452,0.676906779661017,0.5381584461651548,3.07780131826742,0.676906779661017,0.0,0.0,0.0,0.0,0.286,0.286,0.285,0.0,0.143,0.0,0.0
global_simplex,0.3359227871939736,0.6932674199623352,0.5477285583217772,3.012358757062147,0.6932674199623352,0.0,0.0,0.0,0.0,0.286,0.286,0.285,0.143,0.0,0.0,0.0
global_simplex,0.3347457627118644,0.6926789077212806,0.5473044303729317,3.01271186440678,0.6926789077212806,0.0,0.0,0.0,0.0,0.286,0.286,0.428,0.0,0.0,0.0,0.0
global_simplex,0.3287429378531073,0.67219868173258,0.5389121177786415,3.1154661016949152,0.67219868173258,0.0,0.0,0.0,0.0,0.286,0.428,0.0,0.0,0.0,0.0,0.286
global_simplex,0.3328625235404896,0.6809086629001884,0.5436519090738704,3.0666195856873824,0.6809086629001884,0.0,0.0,0.0,0.0,0.286,0.428,0.0,0.0,0.0,0.143,0.143
global_simplex,0.3330979284369115,0.6867937853107344,0.5453828595159798,3.0344868173258,0.6867937853107344,0.0,0.0,0.0,0.0,0.286,0.428,0.0,0.0,0.0,0.286,0.0
global_simplex,0.3245056497175141,0.6643126177024482,0.5333633262923502,3.153837099811676,0.6643126177024482,0.0,0.0,0.0,0.0,0.286,0.428,0.0,0.0,0.143,0.0,0.143
global_simplex,0.3243879472693032,0.6689030131826742,0.5352531907175258,3.119232580037665,0.6689030131826742,0.0,0.0,0.0,0.0,0.286,0.428,0.0,0.0,0.143,0.143,0.0
