model,member,importance_type,feature,value
a0,1,weight,same_track_distance_finish_percentile,4.0
a0,1,weight,same_track_distance_margin_quality,4.0
a0,1,weight,condition_finish_percentile,2.0
a0,1,weight,condition_margin_quality,2.0
a0,1,weight,recent_last600_avg_3,1.0
a0,1,weight,recent_last600_avg_6,4.0
a0,1,weight,recent_last600_weighted_3,1.0
a0,1,weight,recent_last600_weighted_6,1.0
a0,1,weight,recent_last600_best_3,1.0
a0,1,weight,recent_last600_slope_3,1.0
a0,1,weight,recent_last600_slope_6,1.0
a0,1,weight,historical_run_quality_avg_3,1.0
a0,1,weight,historical_run_quality_slope_3,2.0
a0,1,weight,hidden_sectional_run_avg_3,2.0
a0,1,weight,sectional_ceiling_6,2.0
a0,1,weight,sectional_average_6,4.0
a0,1,weight,recent_class_avg_3,1.0
a0,1,weight,recent_class_weighted_6,1.0
a0,1,weight,class_adjusted_finish_percentile_last1,1.0
a0,1,weight,class_adjusted_finish_percentile_weighted_3,2.0
a0,1,weight,jockey_trainer_history_smoothed_top3_rate,9.0
a0,1,weight,jockey_trainer_history_win_excess,1.0
a0,1,weight,jockey_trainer_synergy,4.0
a0,1,weight,recent_finish_percentile_weighted_3_minus_race_mean,1.0
a0,1,weight,recent_finish_percentile_weighted_3_minus_race_median,7.0
a0,1,weight,recent_finish_percentile_weighted_3_gap_to_best,2.0
a0,1,weight,recent_finish_percentile_weighted_6_minus_race_mean,2.0
a0,1,weight,recent_finish_percentile_weighted_6_minus_race_median,1.0
a0,1,weight,recent_finish_percentile_weighted_6_zscore_in_race,2.0
a0,1,weight,recent_finish_percentile_weighted_6_gap_to_best,1.0
a0,1,weight,recent_margin_quality_weighted_3_rank_in_race,1.0
a0,1,weight,recent_margin_quality_weighted_3_pct_in_race,1.0
a0,1,weight,recent_margin_quality_weighted_3_minus_race_mean,1.0
a0,1,weight,recent_margin_quality_weighted_3_minus_race_median,1.0
a0,1,weight,recent_margin_quality_weighted_3_zscore_in_race,1.0
a0,1,weight,historical_market_overperformance_weighted_3_rank_in_race,2.0
a0,1,weight,historical_market_overperformance_weighted_3_minus_race_median,1.0
a0,1,weight,historical_market_overperformance_weighted_3_zscore_in_race,1.0
a0,1,weight,historical_market_overperformance_weighted_3_gap_to_best,1.0
a0,1,weight,hidden_sectional_run_best_3_pct_in_race,3.0
a0,1,weight,hidden_sectional_run_best_3_minus_race_median,1.0
a0,1,weight,hidden_sectional_run_best_3_gap_to_best,3.0
a0,1,weight,similar_distance_finish_percentile_weighted_rank_in_race,2.0
a0,1,weight,similar_distance_finish_percentile_weighted_pct_in_race,1.0
a0,1,weight,similar_distance_finish_percentile_weighted_minus_race_mean,2.0
a0,1,weight,similar_distance_finish_percentile_weighted_zscore_in_race,1.0
a0,1,weight,jockey_trainer_history_smoothed_top3_rate_gap_to_best,1.0
a0,1,weight,current_form_strength_pct_in_race,2.0
a0,1,weight,current_form_strength_minus_race_median,1.0
a0,1,weight,current_form_strength_zscore_in_race,1.0
a0,1,weight,finish_rank_minus_market_rank,1.0
a0,1,weight,margin_rank_minus_market_rank,1.0
a0,1,weight,career_rank_minus_market_rank,3.0
a0,1,weight,career_market_rank_abs_gap,1.0
a0,1,weight,prize_money_rank_minus_market_rank,1.0
a0,1,weight,prize_money_market_rank_abs_gap,3.0
a0,1,weight,total_prize_money,2.0
a0,1,weight,race_field_max_prize_money,2.0
a0,1,weight,race_field_avg_speed_rating,1.0
a0,1,weight,race_field_max_speed_rating,3.0
a0,1,weight,weight_vs_field_mean,2.0
a0,1,weight,preparation_run_number,6.0
a0,1,weight,runs_this_preparation_before_race,2.0
a0,1,weight,first_up_flag,2.0
a0,1,total_gain,active_field_size,343.2216796875
a0,1,total_gain,draw_number,17.414710998535156
a0,1,total_gain,career_wins,12.725265502929688
a0,1,total_gain,weight_change_vs_recent_avg,49.01639175415039
a0,1,total_gain,weight_change_vs_recent_weighted_avg,64.2612075805664
a0,1,total_gain,large_weight_drop_flag,3.073486328125
a0,1,total_gain,win_percentage,22.618324279785156
a0,1,total_gain,distance_starts,13.689383506774902
a0,1,total_gain,recent_2_starting_price,13.275035858154297
a0,1,total_gain,recent_3_starting_price,9.61065673828125
a0,1,total_gain,recent_3_total_runners,6.0599212646484375
a0,1,total_gain,open_price,1552.8072509765625
a0,1,total_gain,fluc1,9723.236328125
a0,1,total_gain,fluc2,14479.06640625
a0,1,total_gain,recent_weighted_avg_margin_rank,15.79079818725586
a0,1,total_gain,recent_best_margin,27.75804901123047
a0,1,total_gain,trainer_recent_top3_excess,10.193565368652344
a0,1,total_gain,trackExpert,11.265388488769531
a0,1,total_gain,race_number,1928.0347900390625
a0,1,total_gain,field_size,221.7405242919922
a0,1,total_gain,speed_rating,20.39455795288086
a0,1,total_gain,dry_rating,21.831157684326172
a0,1,total_gain,prize_money,15.228107452392578
a0,1,total_gain,heavy_starts,6.906982421875
a0,1,total_gain,second_up_starts,50.89268112182617
a0,1,total_gain,recent_1_place,4.7712860107421875
a0,1,total_gain,recent_1_distance_m,17.99549102783203
a0,1,total_gain,recent_1_weight_kg,16.18901824951172
a0,1,total_gain,recent_1_barrier,12.179740905761719
a0,1,total_gain,recent_1_margin,17.00118637084961
a0,1,total_gain,recent_1_total_runners,73.10311889648438
a0,1,total_gain,recent_2_distance_m,5.316627502441406
a0,1,total_gain,recent_2_margin,19.478843688964844
a0,1,total_gain,recent_3_place,16.223495483398438
a0,1,total_gain,recent_3_barrier,35.68598937988281
a0,1,total_gain,recent_4_place,41.245731353759766
a0,1,total_gain,recent_4_weight_kg,9.104854583740234
a0,1,total_gain,recent_4_starting_price,26.82993507385254
a0,1,total_gain,recent_4_margin,21.697423934936523
a0,1,total_gain,recent_5_distance_m,14.276084899902344
a0,1,total_gain,recent_5_starting_price,6.405757904052734
a0,1,total_gain,recent_5_margin,5.790405750274658
a0,1,total_gain,recent_5_total_runners,30.05331039428711
a0,1,total_gain,recent_6_place,18.056888580322266
a0,1,total_gain,recent_6_distance_m,30.082666397094727
a0,1,total_gain,recent_6_barrier,6.1944427490234375
a0,1,total_gain,recent_6_track_status_value,17.37356948852539
a0,1,total_gain,recent_6_starting_price,26.023345947265625
a0,1,total_gain,recent_6_margin,8.89200210571289
a0,1,total_gain,goodGroundPro,23.063142776489258
a0,1,total_gain,softGroundPro,13.731437683105469
a0,1,total_gain,market_open_to_fluc1_move,621.4608154296875
a0,1,total_gain,market_open_to_fluc2_move,127.48957061767578
a0,1,total_gain,market_fluc1_to_fluc2_move,47.082794189453125
a0,1,total_gain,market_open_to_fluc1_move_pct,189.03741455078125
a0,1,total_gain,market_open_to_fluc2_move_pct,152.41195678710938
a0,1,total_gain,market_fluc1_to_fluc2_move_pct,43.38520431518555
a0,1,total_gain,market_total_abs_movement,356.364501953125
a0,1,total_gain,market_implied_prob_change_open_to_fluc2,481.9732360839844
a0,1,total_gain,market_implied_prob_change_fluc1_to_fluc2,160.00375366210938
a0,1,total_gain,recent_best_speed_mps,24.72547149658203
a0,1,total_gain,recent_best_similar_distance_speed_mps,36.95420455932617
a0,1,total_gain,recent_avg_similar_distance_speed_mps,56.73815155029297
a0,1,total_gain,recent_weighted_avg_place,84.28943634033203
a0,1,total_gain,recent_weighted_top3_rate,2.675551652908325
a0,1,total_gain,recent_finish_percentile_weighted,8.834243774414062
a0,1,total_gain,recent_market_edge_weighted,37.80012512207031
a0,1,total_gain,recent_avg_weight_kg,70.62781524658203
a0,1,total_gain,recent_weighted_avg_weight_kg,18.386865615844727
a0,1,total_gain,recent_max_weight_kg,12.255404472351074
a0,1,total_gain,open_price_rank,194.8326873779297
a0,1,total_gain,fluc1_price_rank,1765.7935791015625
a0,1,total_gain,fluc2_price_rank,1138.635009765625
a0,1,total_gain,win_percentage_rank,11.574873924255371
a0,1,total_gain,place_percentage_rank,33.858707427978516
a0,1,total_gain,recent_weighted_avg_place_rank,11.710002899169922
a0,1,total_gain,recent_weighted_win_rate_rank,31.004304885864258
a0,1,total_gain,race_consensus_score,493.88916015625
a0,1,total_gain,race_consensus_rank,135.75967407226562
a0,1,total_gain,career_win_rate_rank,9.786529541015625
a0,1,total_gain,career_place_rate_rank,3.396392822265625
a0,1,total_gain,first_up_win_rate_rank,9.593292236328125
a0,1,total_gain,race_overlay_rank,5.729156494140625
a0,1,total_gain,race_signal_agreement_score,4.596839904785156
a0,1,total_gain,race_signal_agreement_rank,21.57781219482422
a0,1,total_gain,sectional_last600_seconds_weighted_3,75.28915405273438
a0,1,total_gain,sectional_last600_seconds_weighted_6,17.841516494750977
a0,1,total_gain,sectional_last600_std_6,5.795510292053223
a0,1,total_gain,sectional_last600_trend,10.265408515930176
a0,1,total_gain,sectional_closing_speed_ratio_weighted_6,26.44739532470703
a0,1,total_gain,form_class_level_weighted_3,23.326629638671875
a0,1,total_gain,class_change_vs_recent_3,6.8028693199157715
a0,1,total_gain,jockey_history_starts,100.15699005126953
a0,1,total_gain,jockey_history_top3_excess,60.44708251953125
a0,1,total_gain,jockey_recent_top3_excess,37.51476287841797
a0,1,total_gain,trainer_history_starts,36.651004791259766
a0,1,total_gain,trainer_history_top3_excess,125.17951965332031
a0,1,total_gain,jockey_trainer_history_starts,9.737823486328125
a0,1,total_gain,jockey_trainer_history_top3_excess,9.887054443359375
a0,1,total_gain,recent_1_starting_price,68.0035629272461
a0,1,total_gain,recent_finish_percentile_last1,38.46503448486328
a0,1,total_gain,recent_finish_percentile_avg_3,1.026580810546875
a0,1,total_gain,recent_finish_percentile_best_3,11.624824523925781
a0,1,total_gain,recent_finish_percentile_slope_3,25.998329162597656
a0,1,total_gain,recent_finish_percentile_slope_6,55.05043029785156
a0,1,total_gain,recent_finish_percentile_last_minus_avg3,4.271842956542969
a0,1,total_gain,recent_finish_percentile_avg3_minus_avg6,49.7126350402832
a0,1,total_gain,recent_margin_avg_6,19.766754150390625
a0,1,total_gain,recent_margin_best_3,16.69359588623047
a0,1,total_gain,recent_margin_quality_slope_3,26.572723388671875
a0,1,total_gain,historical_market_overperformance_last1,22.094276428222656
a0,1,total_gain,historical_market_overperformance_best_3,18.091934204101562
a0,1,total_gain,historical_market_overperformance_slope_3,33.39677810668945
a0,1,total_gain,historical_implied_probability_weighted_6,13.765538215637207
a0,1,total_gain,distance_minus_recent_weighted_avg,20.60767364501953
a0,1,total_gain,similar_distance_finish_percentile_weighted,18.146011352539062
a0,1,total_gain,similar_distance_top3_rate,15.625911712646484
a0,1,total_gain,distance_step_down_pct,18.94793701171875
a0,1,total_gain,recent_barrier_percentile_avg_3,77.80110931396484
a0,1,total_gain,recent_barrier_percentile_std_6,78.1474380493164
a0,1,total_gain,current_barrier_percentile,25.369871139526367
a0,1,total_gain,current_weight_change_pct,14.406133651733398
a0,1,total_gain,margin_quality_consistency_6,34.3059196472168
a0,1,total_gain,recent3_vs_career_place_rate,73.80756378173828
a0,1,total_gain,same_track_finish_percentile,24.94882583618164
a0,1,total_gain,same_track_distance_finish_percentile,41.859100341796875
a0,1,total_gain,same_track_distance_margin_quality,39.261741638183594
a0,1,total_gain,condition_finish_percentile,28.372447967529297
a0,1,total_gain,condition_margin_quality,29.98287582397461
a0,1,total_gain,recent_last600_avg_3,25.537944793701172
a0,1,total_gain,recent_last600_avg_6,37.200523376464844
a0,1,total_gain,recent_last600_weighted_3,20.85641860961914
a0,1,total_gain,recent_last600_weighted_6,17.289226531982422
a0,1,total_gain,recent_last600_best_3,11.741511344909668
a0,1,total_gain,recent_last600_slope_3,22.8654842376709
a0,1,total_gain,recent_last600_slope_6,18.46570587158203
a0,1,total_gain,historical_run_quality_avg_3,8.749738693237305
a0,1,total_gain,historical_run_quality_slope_3,9.31671142578125
a0,1,total_gain,hidden_sectional_run_avg_3,20.873245239257812
a0,1,total_gain,sectional_ceiling_6,42.58154296875
a0,1,total_gain,sectional_average_6,55.586280822753906
a0,1,total_gain,recent_class_avg_3,18.55409049987793
a0,1,total_gain,recent_class_weighted_6,12.617542266845703
a0,1,total_gain,class_adjusted_finish_percentile_last1,16.290660858154297
a0,1,total_gain,class_adjusted_finish_percentile_weighted_3,19.354202270507812
a0,1,total_gain,jockey_trainer_history_smoothed_top3_rate,48.73052215576172
a0,1,total_gain,jockey_trainer_history_win_excess,0.6091690063476562
a0,1,total_gain,jockey_trainer_synergy,23.564937591552734
a0,1,total_gain,recent_finish_percentile_weighted_3_minus_race_mean,12.29249382019043
a0,1,total_gain,recent_finish_percentile_weighted_3_minus_race_median,67.54041290283203
a0,1,total_gain,recent_finish_percentile_weighted_3_gap_to_best,29.502113342285156
a0,1,total_gain,recent_finish_percentile_weighted_6_minus_race_mean,17.829933166503906
a0,1,total_gain,recent_finish_percentile_weighted_6_minus_race_median,6.721005439758301
a0,1,total_gain,recent_finish_percentile_weighted_6_zscore_in_race,24.167011260986328
a0,1,total_gain,recent_finish_percentile_weighted_6_gap_to_best,12.735751152038574
a0,1,total_gain,recent_margin_quality_weighted_3_rank_in_race,29.85003662109375
a0,1,total_gain,recent_margin_quality_weighted_3_pct_in_race,10.009048461914062
a0,1,total_gain,recent_margin_quality_weighted_3_minus_race_mean,6.3561248779296875
a0,1,total_gain,recent_margin_quality_weighted_3_minus_race_median,13.148065567016602
a0,1,total_gain,recent_margin_quality_weighted_3_zscore_in_race,11.71186637878418
a0,1,total_gain,historical_market_overperformance_weighted_3_rank_in_race,7.0438995361328125
a0,1,total_gain,historical_market_overperformance_weighted_3_minus_race_median,8.435208320617676
a0,1,total_gain,historical_market_overperformance_weighted_3_zscore_in_race,13.363340377807617
a0,1,total_gain,historical_market_overperformance_weighted_3_gap_to_best,14.47407341003418
a0,1,total_gain,hidden_sectional_run_best_3_pct_in_race,32.729515075683594
a0,1,total_gain,hidden_sectional_run_best_3_minus_race_median,23.09244155883789
a0,1,total_gain,hidden_sectional_run_best_3_gap_to_best,15.010086059570312
a0,1,total_gain,similar_distance_finish_percentile_weighted_rank_in_race,21.660316467285156
a0,1,total_gain,similar_distance_finish_percentile_weighted_pct_in_race,10.042747497558594
a0,1,total_gain,similar_distance_finish_percentile_weighted_minus_race_mean,20.667694091796875
a0,1,total_gain,similar_distance_finish_percentile_weighted_zscore_in_race,8.300369262695312
a0,1,total_gain,jockey_trainer_history_smoothed_top3_rate_gap_to_best,5.9231414794921875
a0,1,total_gain,current_form_strength_pct_in_race,15.498283386230469
a0,1,total_gain,current_form_strength_minus_race_median,18.206703186035156
a0,1,total_gain,current_form_strength_zscore_in_race,4.3619537353515625
a0,1,total_gain,finish_rank_minus_market_rank,18.256820678710938
a0,1,total_gain,margin_rank_minus_market_rank,19.89563751220703
a0,1,total_gain,career_rank_minus_market_rank,50.46028137207031
a0,1,total_gain,career_market_rank_abs_gap,11.5408935546875
a0,1,total_gain,prize_money_rank_minus_market_rank,1.929412841796875
a0,1,total_gain,prize_money_market_rank_abs_gap,39.16136932373047
a0,1,total_gain,total_prize_money,17.703800201416016
a0,1,total_gain,race_field_max_prize_money,15.838851928710938
a0,1,total_gain,race_field_avg_speed_rating,2.8321661949157715
a0,1,total_gain,race_field_max_speed_rating,30.472320556640625
a0,1,total_gain,weight_vs_field_mean,50.85675811767578
a0,1,total_gain,preparation_run_number,22.83624267578125
a0,1,total_gain,runs_this_preparation_before_race,4.033538818359375
a0,1,total_gain,first_up_flag,11.538032531738281
a0,2,gain,active_field_size,15.916647911071777
a0,2,gain,weight_change_from_last_run,23.73562240600586
a0,2,gain,weight_change_vs_recent_avg,5.1544599533081055
a0,2,gain,weight_change_vs_recent_weighted_avg,3.1750144958496094
a0,2,gain,win_percentage,27.954486846923828
a0,2,gain,track_starts,12.653690338134766
a0,2,gain,recent_3_total_runners,5.641635417938232
a0,2,gain,open_price,35.6112174987793
a0,2,gain,fluc1,172.00958251953125
a0,2,gain,fluc2,201.36695861816406
a0,2,gain,form_barrier_percentile_weighted_6,9.163613319396973
a0,2,gain,race_number,66.1645278930664
a0,2,gain,field_size,18.65809440612793
a0,2,gain,speed_rating,15.555118560791016
a0,2,gain,dry_rating,28.608715057373047
a0,2,gain,prize_money,14.604532241821289
a0,2,gain,soft_starts,16.02734375
a0,2,gain,heavy_starts,16.59737777709961
a0,2,gain,first_up_starts,14.555131912231445
a0,2,gain,second_up_starts,23.50360107421875
a0,2,gain,recent_1_margin,9.654009819030762
a0,2,gain,recent_1_total_runners,11.55376148223877
a0,2,gain,recent_2_distance_m,6.22808837890625
a0,2,gain,recent_2_weight_kg,2.053253173828125
a0,2,gain,recent_2_margin,14.605624198913574
a0,2,gain,recent_3_place,20.047271728515625
a0,2,gain,recent_3_barrier,26.135238647460938
a0,2,gain,recent_4_place,20.36287498474121
a0,2,gain,recent_4_distance_m,14.869316101074219
a0,2,gain,recent_4_weight_kg,19.929258346557617
a0,2,gain,recent_4_barrier,18.62795066833496
a0,2,gain,recent_4_starting_price,20.14354133605957
a0,2,gain,recent_5_distance_m,15.795062065124512
a0,2,gain,recent_5_barrier,17.049758911132812
a0,2,gain,recent_5_starting_price,10.768233299255371
a0,2,gain,recent_5_margin,18.87105369567871
a0,2,gain,recent_5_total_runners,13.561448097229004
a0,2,gain,recent_6_distance_m,8.044609069824219
a0,2,gain,recent_6_barrier,13.672384262084961
a0,2,gain,recent_6_margin,16.00069808959961
a0,2,gain,goodGroundPro,9.871124267578125
a0,2,gain,softGroundPro,3.781665802001953
a0,2,gain,market_open_to_fluc1_move,39.44544982910156
a0,2,gain,market_open_to_fluc2_move,37.99623107910156
a0,2,gain,market_fluc1_to_fluc2_move,18.80834197998047
a0,2,gain,market_open_to_fluc1_move_pct,11.812850952148438
a0,2,gain,market_open_to_fluc2_move_pct,16.79590606689453
a0,2,gain,market_fluc1_to_fluc2_move_pct,24.7457275390625
a0,2,gain,market_total_abs_movement,30.99489402770996
a0,2,gain,market_price_range_pct,8.500198364257812
a0,2,gain,market_implied_prob_change_open_to_fluc2,35.47728729248047
a0,2,gain,market_implied_prob_change_fluc1_to_fluc2,30.991233825683594
a0,2,gain,recent_avg_similar_distance_speed_mps,22.777311325073242
a0,2,gain,recent_market_edge_weighted,10.647113800048828
a0,2,gain,recent_avg_weight_kg,15.782089233398438
a0,2,gain,open_price_rank,103.12469482421875
a0,2,gain,fluc1_price_rank,117.28858947753906
a0,2,gain,fluc2_price_rank,148.3017120361328
a0,2,gain,speed_rating_rank,27.540786743164062
a0,2,gain,recent_weighted_top3_rate_rank,5.491455078125
a0,2,gain,recent_market_edge_rank,16.954092025756836
a0,2,gain,race_consensus_score,122.64891052246094
a0,2,gain,race_consensus_rank,69.34024810791016
a0,2,gain,career_win_rate_rank,12.832345962524414
a0,2,gain,career_place_rate_rank,2.3100967407226562
a0,2,gain,first_up_win_rate_rank,9.95537281036377
a0,2,gain,horse_jockey_win_rate_rank,10.686573028564453
a0,2,gain,race_overlay_rank,8.779316902160645
a0,2,gain,race_signal_agreement_score,1.8964462280273438
a0,2,gain,race_signal_agreement_rank,18.963218688964844
a0,2,gain,sectional_last600_seconds_weighted_3,22.739152908325195
a0,2,gain,sectional_last600_seconds_weighted_6,19.099628448486328
a0,2,gain,sectional_closing_speed_ratio_weighted_6,13.405153274536133
a0,2,gain,form_class_level_weighted_3,6.905773162841797
a0,2,gain,form_class_level_weighted_6,0.17730712890625
a0,2,gain,jockey_history_starts,17.07992935180664
a0,2,gain,jockey_history_top3_excess,4.4948859214782715
a0,2,gain,jockey_recent_top3_excess,2.6674957275390625
a0,2,gain,trainer_history_starts,9.6985502243042
a0,2,gain,trainer_history_top3_excess,7.992366313934326
a0,2,gain,jockey_trainer_history_top3_excess,12.830206871032715
a0,2,gain,recent_1_starting_price,14.535001754760742
a0,2,gain,recent_finish_percentile_last1,29.9508056640625
a0,2,gain,recent_finish_percentile_avg_3,2.351043701171875
a0,2,gain,recent_finish_percentile_std_6,15.864372253417969
a0,2,gain,recent_finish_percentile_slope_6,11.645918846130371
a0,2,gain,recent_finish_percentile_last_minus_avg3,14.119308471679688
a0,2,gain,recent_finish_percentile_avg3_minus_avg6,9.033517837524414
a0,2,gain,recent_margin_slope_3,10.138132095336914
a0,2,gain,recent_margin_last_minus_avg3,11.982298851013184
a0,2,gain,historical_market_overperformance_last1,12.967662811279297
a0,2,gain,historical_market_overperformance_avg_6,4.969797611236572
a0,2,gain,historical_market_overperformance_weighted_6,19.340885162353516
a0,2,gain,historical_market_overperformance_slope_3,5.5045623779296875
a0,2,gain,historical_implied_probability_weighted_3,19.508174896240234
a0,2,gain,historical_implied_probability_weighted_6,6.668458938598633
a0,2,gain,distance_change_last_run,15.46741771697998
a0,2,gain,abs_distance_change_last_run,10.454381942749023
a0,2,gain,distance_change_pct_last_run,17.40825843811035
a0,2,gain,distance_minus_recent_weighted_avg,17.440994262695312
a0,2,gain,abs_distance_minus_recent_weighted_avg,5.912622451782227
a0,2,gain,similar_distance_margin_quality_weighted,2.19710636138916
a0,2,gain,recent_barrier_percentile_weighted_6,11.94302749633789
a0,2,gain,recent_barrier_percentile_std_6,22.220848083496094
a0,2,gain,current_barrier_percentile,10.267736434936523
a0,2,gain,current_minus_recent_barrier_percentile,13.722417831420898
a0,2,gain,current_weight_minus_last,9.399063110351562
a0,2,gain,current_weight_change_pct,13.869380950927734
a0,2,gain,margin_quality_consistency_6,8.251166343688965
a0,2,gain,best_run_recency_index,22.579998016357422
a0,2,gain,recent3_vs_career_place_rate,15.701394081115723
a0,2,gain,same_track_runs,8.224403381347656
a0,2,gain,same_track_margin_quality,8.434494018554688
a0,2,gain,same_track_distance_margin_quality,9.544233322143555
a0,2,gain,condition_win_rate_smoothed,19.091415405273438
a0,2,gain,condition_top3_rate_smoothed,9.852313041687012
a0,2,gain,condition_finish_percentile,18.03249168395996
a0,2,gain,recent_last600_avg_6,15.472175598144531
a0,2,gain,recent_last600_weighted_3,21.046001434326172
a0,2,gain,recent_last600_best_3,9.599128723144531
a0,2,gain,recent_last600_best_6,18.408920288085938
a0,2,gain,recent_last600_slope_6,16.382675170898438
a0,2,gain,historical_run_quality_slope_3,12.991447448730469
a0,2,gain,hidden_sectional_run_last1,18.27431869506836
a0,2,gain,hidden_sectional_run_avg_3,9.087825775146484
a0,2,gain,sectional_ceiling_6,21.899179458618164
a0,2,gain,sectional_average_6,10.414825439453125
a0,2,gain,class_change_last_run,18.3907413482666
a0,2,gain,recent_class_avg_3,4.180908203125
a0,2,gain,class_adjusted_finish_percentile_last1,17.037551879882812
a0,2,gain,class_adjusted_finish_percentile_weighted_3,12.0888671875
a0,2,gain,class_adjusted_finish_percentile_weighted_6,9.927928924560547
a0,2,gain,class_adjusted_margin_quality_weighted_3,16.864709854125977
a0,2,gain,jockey_trainer_history_smoothed_top3_rate,6.075417518615723
a0,2,gain,jockey_trainer_synergy,5.726877689361572
a0,2,gain,recent_finish_percentile_weighted_3_rank_in_race,17.795427322387695
a0,2,gain,recent_finish_percentile_weighted_3_minus_race_median,7.87054443359375
a0,2,gain,recent_finish_percentile_weighted_3_gap_to_best,18.38620948791504
a0,2,gain,recent_margin_quality_weighted_3_pct_in_race,11.735000610351562
a0,2,gain,recent_margin_quality_weighted_3_minus_race_median,26.549556732177734
a0,2,gain,historical_market_overperformance_weighted_3_minus_race_median,6.125979423522949
a0,2,gain,historical_market_overperformance_weighted_3_zscore_in_race,25.448402404785156
a0,2,gain,historical_market_overperformance_weighted_3_gap_to_best,11.839567184448242
a0,2,gain,hidden_sectional_run_best_3_pct_in_race,14.683599472045898
a0,2,gain,hidden_sectional_run_best_3_zscore_in_race,2.0115737915039062
a0,2,gain,similar_distance_finish_percentile_weighted_minus_race_median,12.160438537597656
a0,2,gain,similar_distance_finish_percentile_weighted_zscore_in_race,6.6986846923828125
a0,2,gain,similar_distance_finish_percentile_weighted_gap_to_best,12.109241485595703
a0,2,gain,class_adjusted_finish_percentile_weighted_3_zscore_in_race,10.4703369140625
a0,2,gain,jockey_trainer_history_smoothed_top3_rate_minus_race_median,2.690272331237793
a0,2,gain,jockey_trainer_history_smoothed_top3_rate_gap_to_best,7.918790340423584
a0,2,gain,current_form_strength_pct_in_race,18.91101837158203
a0,2,gain,current_form_strength_minus_race_median,9.844107627868652
a0,2,gain,current_form_strength_zscore_in_race,2.599822998046875
a0,2,gain,career_rank_minus_market_rank,14.404932022094727
a0,2,gain,prize_money_rank_minus_market_rank,10.80317497253418
a0,2,gain,prize_money_market_rank_abs_gap,13.52169132232666
a0,2,gain,total_prize_money,3.2374267578125
a0,2,gain,race_field_max_prize_money,11.844932556152344
a0,2,gain,weight_vs_field_mean,15.441169738769531
a0,2,gain,preparation_run_number,6.1382269859313965
a0,2,gain,runs_this_preparation_before_race,7.774281978607178
a0,2,cover,active_field_size,1573.642822265625
a0,2,cover,weight_change_from_last_run,4817.337890625
a0,2,cover,weight_change_vs_recent_avg,652.2233276367188
a0,2,cover,weight_change_vs_recent_weighted_avg,197.69577026367188
a0,2,cover,win_percentage,4859.56005859375
a0,2,cover,track_starts,207.5505828857422
a0,2,cover,recent_3_total_runners,92.27151489257812
a0,2,cover,open_price,4064.946044921875
a0,2,cover,fluc1,6042.27294921875
a0,2,cover,fluc2,7440.80517578125
a0,2,cover,form_barrier_percentile_weighted_6,46.88761520385742
a0,2,cover,race_number,2047.3853759765625
a0,2,cover,field_size,1212.7271728515625
a0,2,cover,speed_rating,1616.3870849609375
a0,2,cover,dry_rating,2911.227294921875
a0,2,cover,prize_money,2689.9375
a0,2,cover,soft_starts,645.4500122070312
a0,2,cover,heavy_starts,5878.67626953125
a0,2,cover,first_up_starts,3385.994140625
a0,2,cover,second_up_starts,1557.7022705078125
a0,2,cover,recent_1_margin,2045.666748046875
a0,2,cover,recent_1_total_runners,1548.580078125
a0,2,cover,recent_2_distance_m,579.7791137695312
a0,2,cover,recent_2_weight_kg,628.6514892578125
a0,2,cover,recent_2_margin,66.90007019042969
a0,2,cover,recent_3_place,1676.2506103515625
a0,2,cover,recent_3_barrier,3508.873046875
a0,2,cover,recent_4_place,5323.41796875
a0,2,cover,recent_4_distance_m,3529.020263671875
a0,2,cover,recent_4_weight_kg,1706.7545166015625
a0,2,cover,recent_4_barrier,587.072021484375
a0,2,cover,recent_4_starting_price,3474.2197265625
a0,2,cover,recent_5_distance_m,1985.6820068359375
a0,2,cover,recent_5_barrier,2027.41455078125
a0,2,cover,recent_5_starting_price,456.28271484375
a0,2,cover,recent_5_margin,142.35337829589844
a0,2,cover,recent_5_total_runners,2079.2421875
a0,2,cover,recent_6_distance_m,323.2759704589844
a0,2,cover,recent_6_barrier,32.0346565246582
a0,2,cover,recent_6_margin,2380.350341796875
a0,2,cover,goodGroundPro,423.4450988769531
a0,2,cover,softGroundPro,146.73199462890625
a0,2,cover,market_open_to_fluc1_move,2232.602294921875
a0,2,cover,market_open_to_fluc2_move,3064.915283203125
a0,2,cover,market_fluc1_to_fluc2_move,3456.333251953125
a0,2,cover,market_open_to_fluc1_move_pct,568.1553344726562
a0,2,cover,market_open_to_fluc2_move_pct,6379.892578125
a0,2,cover,market_fluc1_to_fluc2_move_pct,7084.125
a0,2,cover,market_total_abs_movement,1547.7545166015625
a0,2,cover,market_price_range_pct,592.5580444335938
a0,2,cover,market_implied_prob_change_open_to_fluc2,3845.370849609375
a0,2,cover,market_implied_prob_change_fluc1_to_fluc2,677.22900390625
a0,2,cover,recent_avg_similar_distance_speed_mps,4494.88134765625
a0,2,cover,recent_market_edge_weighted,631.2946166992188
a0,2,cover,recent_avg_weight_kg,3327.1533203125
a0,2,cover,open_price_rank,9097.8203125
a0,2,cover,fluc1_price_rank,6080.78125
a0,2,cover,fluc2_price_rank,4821.97119140625
a0,2,cover,speed_rating_rank,3180.7490234375
a0,2,cover,recent_weighted_top3_rate_rank,460.5109558105469
a0,2,cover,recent_market_edge_rank,271.0058898925781
